time,luminosity,radius,temperature
56.500533896942976,2.2302249540922192e+41,1286483291513850.8,3708.3479242876874
56.547928659324164,2.2273202422390252e+41,1285570690260686.2,3708.4353085408347
56.59532342170536,2.224415530385831e+41,1284658089007521.5,3708.522692793982
56.642718184086554,2.2215108185326365e+41,1283745487754357.0,3708.610077047129
56.69011294646775,2.218606106679442e+41,1282832886501192.2,3708.6974613002762
56.737507708848945,2.2157013948262478e+41,1281920285248027.8,3708.7848455534236
56.78490247123013,2.212796682973054e+41,1281007683994863.2,3708.8722298065704
56.83229723361133,2.2098919711198598e+41,1280095082741698.5,3708.9596140597178
56.87969199599252,2.2069872592666654e+41,1279182481488534.0,3709.046998312865
56.92708675837372,2.204082547413471e+41,1278269880235369.2,3709.1343825660124
56.97448152075491,2.2011778355602774e+41,1277357278982204.8,3709.2217668191593
57.0218762831361,2.198273123707083e+41,1276444677729040.2,3709.3091510723066
57.0692710455173,2.1953684118538887e+41,1275532076475875.5,3709.396535325454
57.11666580789849,2.1924637000006943e+41,1274619475222711.0,3709.483919578601
57.16406057027968,2.1895589881475003e+41,1273706873969546.5,3709.571303831748
57.211455332660876,2.186654276294306e+41,1272794272716381.8,3709.6586880848954
57.25885009504207,2.183749564441112e+41,1271881671463217.2,3709.7460723380427
57.306244857423266,2.1808448525879176e+41,1270969070210052.5,3709.83345659119
57.35363961980446,2.1779401407347233e+41,1270056468956888.0,3709.920840844337
57.40103438218565,2.1750354288815293e+41,1269143867703723.5,3710.0082250974842
57.448429144566845,2.172130717028335e+41,1268231266450558.8,3710.0956093506315
57.49582390694804,2.169226005175141e+41,1267318665197394.2,3710.182993603779
57.543218669329235,2.1663212933219465e+41,1266406063944229.5,3710.2703778569257
57.59061343171042,2.1634165814687526e+41,1265493462691065.0,3710.357762110073
57.63800819409162,2.160511869615558e+41,1264580861437900.5,3710.4451463632204
57.685402956472814,2.157607157762364e+41,1263668260184735.8,3710.5325306163677
57.73279771885401,2.1547024459091694e+41,1262755658931571.2,3710.6199148695146
57.7801924812352,2.151797734055976e+41,1261843057678406.8,3710.707299122662
57.82758724361639,2.1488930222027815e+41,1260930456425242.0,3710.794683375809
57.87498200599759,2.145988310349587e+41,1260017855172077.5,3710.882067628956
57.92237676837878,2.1430835984963927e+41,1259105253918912.8,3710.9694518821034
57.96977153075998,2.1401788866431984e+41,1258192652665748.2,3711.0568361352507
58.017166293141166,2.1372741747900048e+41,1257280051412583.8,3711.144220388398
58.06456105552236,2.1343694629368104e+41,1256367450159419.0,3711.231604641545
58.11195581790356,2.131464751083616e+41,1255454848906254.5,3711.318988894692
58.15935058028475,2.1285600392304217e+41,1254542247653089.8,3711.4063731478395
58.20674534266594,2.1256553273772277e+41,1253629646399925.2,3711.493757400987
58.254140105047135,2.1227506155240337e+41,1252717045146760.8,3711.5811416541337
58.30153486742833,2.1198459036708393e+41,1251804443893596.0,3711.668525907281
58.348929629809525,2.116941191817645e+41,1250891842640431.5,3711.7559101604284
58.39632439219072,2.1140364799644506e+41,1249979241387266.8,3711.8432944135757
58.44371915457191,2.1111317681112566e+41,1249066640134102.2,3711.9306786667225
58.491113916953104,2.1082270562580622e+41,1248154038880937.8,3712.01806291987
58.5385086793343,2.1053223444048682e+41,1247241437627773.0,3712.105447173017
58.585903441715494,2.102417632551674e+41,1246328836374608.5,3712.1928314261645
58.63329820409668,2.09951292069848e+41,1245416235121444.0,3712.2802156793114
58.68069296647788,2.0966082088452855e+41,1244503633868279.2,3712.3675999324587
58.72808772885907,2.093703496992091e+41,1243591032615114.8,3712.454984185606
58.77548249124027,2.090798785138897e+41,1242678431361950.0,3712.5423684387533
58.822877253621456,2.087894073285703e+41,1241765830108785.5,3712.6297526919
58.87027201600265,2.0849893614325088e+41,1240853228855621.0,3712.7171369450475
58.91766677838385,2.0820846495793144e+41,1239940627602456.2,3712.804521198195
58.96506154076504,2.07917993772612e+41,1239028026349291.8,3712.891905451342
59.01245630314624,2.0762752258729257e+41,1238115425096127.0,3712.979289704489
59.059851065527425,2.073370514019732e+41,1237202823842962.5,3713.0666739576363
59.10724582790862,2.0704658021665377e+41,1236290222589798.0,3713.1540582107837
59.154640590289816,2.0675610903133433e+41,1235377621336633.2,3713.2414424639305
59.20203535267101,2.064656378460149e+41,1234465020083468.8,3713.328826717078
59.2494301150522,2.0617516666069554e+41,1233552418830304.2,3713.416210970225
59.296824877433394,2.058846954753761e+41,1232639817577139.5,3713.5035952233725
59.34421963981459,2.0559422429005666e+41,1231727216323975.0,3713.5909794765194
59.391614402195785,2.0530375310473723e+41,1230814615070810.2,3713.6783637296667
59.43900916457697,2.0515830640103603e+41,1231786848289177.8,3711.7821248631794
59.48640392695817,2.050354416743121e+41,1233052571876669.5,3709.5770131007553
59.53379868933936,2.0491257694758814e+41,1234318295464161.0,3707.3719013383306
59.58119345172056,2.0478971222086416e+41,1235584019051652.5,3705.166789575906
59.628588214101754,2.046668474941402e+41,1236849742639144.0,3702.961677813482
59.67598297648294,2.045439827674163e+41,1238115466226635.2,3700.7565660510577
59.72337773886414,2.0442111804069237e+41,1239381189814127.0,3698.551454288633
59.77077250124533,2.042982533139684e+41,1240646913401618.5,3696.3463425262084
59.81816726362653,2.0417538858724444e+41,1241912636989110.0,3694.141230763784
59.865562026007716,2.0405252386052054e+41,1243178360576601.2,3691.93611900136
59.91295678838891,2.039296591337966e+41,1244444084164092.8,3689.7310072389355
59.960351550770106,2.038067944070726e+41,1245709807751584.5,3687.525895476511
60.0077463131513,2.0368392968034867e+41,1246975531339076.0,3685.3207837140862
