SED freq flux
19 462.01 401.474306736
19 465.01 399.479896381
19 468.01 397.508124032
19 471.01 395.558590076
19 474.01 393.630904437
19 477.01 391.724686296
19 480.01 389.839563811
19 483.01 387.975173852
19 486.01 386.131161744
19 489.01 384.30718102
19 492.01 382.502893181
19 495.01 380.717967467
19 498.01 378.952080635
19 501.01 377.20491674
19 504.01 375.476166933
19 507.01 373.765529259
19 510.01 372.072708459
19 513.01 370.397415791
19 516.01 368.739368842
19 519.01 367.098291359
19 522.01 365.473913075
19 525.01 363.86596955
19 528.01 362.27420201
19 531.01 360.698357196
19 534.01 359.138187216
19 537.01 357.5934494
19 540.01 356.063906165
19 543.01 354.549324877
19 546.01 353.049477724
19 549.01 351.56414159
19 552.01 350.093097932
19 555.01 348.636132662
19 558.01 347.193036033
19 561.01 345.763602531
19 564.01 344.347630762
19 567.01 342.944923353
19 570.01 341.555286848
19 573.01 340.178531612
19 576.01 338.814471735
19 579.01 337.462924939
19 582.01 336.123712491
19 585.01 334.796659114
19 588.01 333.481592906
19 591.01 332.178345252
19 594.01 330.886750754
19 597.01 329.606647143
19 600.01 328.337875216
19 603.01 327.080278753
19 606.01 325.833704452
19 609.01 324.598001859
19 612.01 323.373023303
19 615.01 322.158623827
19 618.01 320.954661132
19 621.01 319.760995507
19 624.01 318.577489777
19 627.01 317.404009243
19 630.01 316.240421622
19 633.01 315.086596999
19 636.01 313.942407768
19 639.01 312.807728584
19 642.01 311.682436308
19 645.01 310.566409964
19 648.01 309.459530687
19 651.01 308.361681679
19 654.01 307.272748161
19 657.01 306.192617332
19 660.01 305.121178322
19 663.01 304.058322158
19 666.01 303.003941713
19 669.01 301.957931675
19 672.01 300.920188503
19 675.01 299.890610394
19 678.01 298.869097241
19 681.01 297.855550603
19 684.01 296.849873664
19 687.01 295.851971205
19 690.01 294.861749567
19 693.01 293.879116622
19 696.01 292.903981736
19 699.01 291.936255746
19 702.01 290.975850923
19 705.01 290.022680948
19 708.01 289.076660879
19 711.009999999 288.137707127
19 714.009999999 287.205737428
19 717.009999999 286.280670816
19 720.009999999 285.362427595
19 723.009999999 284.45092932
19 726.009999999 283.546098765
19 729.009999999 282.647859904
19 732.009999999 281.756137885
19 735.009999999 280.870859011
19 738.009999999 279.99195071
19 741.009999999 279.119341523
19 744.009999999 278.252961075
19 747.009999999 277.392740056
19 750.009999999 276.538610204
19 753.009999999 275.69050428
19 756.009999999 274.848356054
19 759.009999999 274.012100281
19 762.009999999 273.181672685
19 765.009999999 272.357009942
19 768.009999999 271.538049658
19 771.009999999 270.724730358
19 774.009999999 269.916991464
19 777.009999999 269.114773279
19 780.009999999 268.318016972
19 783.009999999 267.526664564
19 786.009999999 266.74065891
19 789.009999999 265.959943682
19 792.009999999 265.184463358
19 795.009999999 264.414163208
19 798.009999999 263.648989276
19 801.009999999 262.888888367
19 804.009999999 262.133808037
19 807.009999999 261.383696575
19 810.009999999 260.638502994
19 813.009999999 259.898177016
19 816.009999999 259.162669059
19 819.009999999 258.431930227
19 822.009999999 257.705912297
19 825.009999999 256.984567706
19 828.009999999 256.267849542
19 831.009999999 255.555711532
19 834.009999999 254.848108029
19 837.009999999 254.144994005
19 840.009999999 253.446325037
19 843.009999999 252.752057298
19 846.009999999 252.062147549
19 849.009999999 251.376553124
19 852.009999999 250.695231927
19 855.009999999 250.018142416
19 858.009999999 249.345243599
20 0.02 291.049766603
20 0.03 443.490068893
20 0.04 597.950623663
20 0.05 753.931026951
20 0.06 911.133399551
20 0.07 1069.35929169
20 0.08 1228.46670696
20 0.09 1388.34886849
20 0.1 1548.92248506
20 0.11 1710.12072592
20 0.12 1871.88875241
20 0.13 2034.18073769
20 0.14 2196.95780147
20 0.15 2360.18653294
20 0.16 2523.8379059
20 0.17 2687.88646396
20 0.18 2852.3096963
20 0.19 3017.08755153
20 0.2 3182.20205307
20 0.21 3347.63699113
20 0.22 3513.37767287
20 0.23 3679.41071762
20 0.24 3845.72388754
20 0.25 4012.3059462
20 0.26 4179.14653963
20 0.27 4346.23609542
20 0.28 4513.56573677
20 0.29 4681.12720847
20 0.3 4848.91281314
20 0.31 5016.91535571
20 0.32 5185.128095
20 0.33 5353.54470117
20 0.34 5522.15921826
20 0.35 5690.9660309
20 0.36 5859.95983469
20 0.37 6029.13560979
20 0.38 6198.48859702
20 0.39 6368.01427642
20 0.4 6537.70834767
20 0.41 6707.56671236
20 0.42 6877.58545752
20 0.43 7047.76084068
20 0.44 7218.08927573
20 0.45 7388.56731997
20 0.46 7559.19166167
20 0.47 7729.95910853
20 0.48 7900.86657646
20 0.49 8071.91107888
20 0.5 8243.08971638
20 0.51 8414.39966649
20 0.52 8585.83817372
20 0.53 8757.40253957
20 0.54 8929.09011255
20 0.55 9100.89827815
20 0.56 9272.82444858
20 0.57 9444.86605231
20 0.58 9617.02052329
20 0.59 9789.28528979
20 0.6 9961.6577628
20 0.61 10134.1353239
20 0.62 10306.7153125
20 0.63 10479.3950125
20 0.64 10652.1716382
20 0.65 10825.0423193
20 0.66 10998.004085
20 0.67 11171.0538474
20 0.68 11344.1883836
20 0.69 11517.4043166
20 0.7 11690.6980954
20 0.71 11864.0659732
20 0.72 12037.5039849
20 0.73 12211.0079226
20 0.74 12384.5733098
20 0.75 12558.1953737
20 0.76 12731.8690164
20 0.77 12905.5887831
20 0.78 13079.34883
20 0.79 13253.1428884
20 0.8 13426.9642278
20 0.81 13600.8056171
20 0.82 13774.6592819
20 0.83 13948.5168613
20 0.84 14122.369361
20 0.85 14296.207104
20 0.86 14470.0196795
20 0.87 14643.7958876
20 0.88 14817.5236828
20 0.89 14991.1901134
20 0.9 15164.7812591
20 0.91 15338.2821649
20 0.92 15511.6767724
20 0.93 15684.9478482
20 0.94 15858.0769097
20 0.95 16031.0441477
20 0.96 16203.8283463
20 0.97 16376.4068004
20 0.98 16548.7552308
20 0.99 16720.8476966
20 1.0 16892.6565059
20 1.01 17064.1521249
20 1.02 17235.3030848
20 1.03 17406.0758888
20 1.04 17576.4349171
20 1.05 17746.3423332
20 1.06 17915.7579898
20 1.07 18084.6393359
20 1.08 18252.9413263
20 1.09 18420.6163333
20 1.1 18587.6140626
20 1.11 18753.8814731
20 1.12 18919.362703
20 1.13 19083.9990027
20 1.14 19247.7286759
20 1.15 19410.48703
20 1.16 19572.2063378
20 1.17 19732.8158118
20 1.18 19892.2415919
20 1.19 20050.4067499
20 1.2 20207.2313107
20 1.21 20362.6322922
20 1.22 20516.5237673
20 1.23 20668.8169468
20 1.24 20819.4202874
20 1.25 20968.2396249
20 1.26 21115.1783337
20 1.27 21260.1375155
20 1.28 21403.0162159
20 1.29 21543.7116718
20 1.3 21682.1195883
20 1.31 21818.1344464
20 1.32 21951.6498408
20 1.33 22082.5588469
20 1.34 22210.7544162
20 1.35 22336.1297983
20 1.36 22458.5789877
20 1.37 22577.9971923
20 1.38 22694.2813206
20 1.39 22807.3304843
20 1.4 22917.0465117
20 1.41 23023.3344678
20 1.42 23126.103176
20 1.43 23225.2657353
20 1.44 23320.7400292
20 1.45 23412.449219
20 1.46 23500.3222167
20 1.47 23584.2941311
20 1.48 23664.3066822
20 1.49 23740.3085789
20 1.5 23812.2558529
20 1.51 23880.1121484
20 1.52 23943.8489595
20 1.53 24003.4458148
20 1.54 24058.8904068
20 1.55 24110.1786627
20 1.56 24157.3147577
20 1.57 24200.3110699
20 1.58 24239.188078
20 1.59 24273.9742037
20 1.6 24304.7056007
20 1.61 24331.4258946
20 1.62 24354.1858762
20 1.63 24373.0431537
20 1.64 24388.0617681
20 1.65 24399.3117768
20 1.66 24406.868811
20 1.67 24410.8136125
20 1.68 24411.2315554
20 1.69 24408.2121566
20 1.7 24401.8485833
20 1.71 24392.2371593
20 1.72 24379.4768768
20 1.73 24363.6689166
20 1.74 24344.916182
20 1.75 24323.3228478
20 1.76 24298.9939296
20 1.77 24272.034873
20 1.78 24242.5511679
20 1.79 24210.6479867
20 1.8 24176.4298489
20 1.81 24140.0003125
20 1.82 24101.4616922
20 1.83 24060.914805
20 1.84 24018.4587419
20 1.85 23974.1906667
20 1.86 23928.205639
20 1.87 23880.5964626
20 1.88 23831.4535562
20 1.89 23780.8648468
20 1.9 23728.9156838
20 1.91 23675.6887711
20 1.92 23621.2641192
20 1.93 23565.7190117
20 1.94 23509.1279881
20 1.95 23451.5628395
20 1.96 23393.0926172
20 1.97 23333.7836514
20 1.98 23273.6995806
20 1.99 23212.9013889
20 2.0 23151.4474506
20 2.01 23089.3935819
20 2.02 23026.7930971
20 2.03 22963.6968702
20 2.04 22900.1533996
20 2.05 22836.2088757
20 2.06 22771.9072512
20 2.07 22707.290313
20 2.08 22642.3977547
20 2.09 22577.2672502
20 2.1 22511.9345272
20 2.11 22446.433441
20 2.12 22380.7960468
20 2.13 22315.052672
20 2.14 22249.2319874
20 2.15 22183.3610763
20 2.16 22117.465503
20 2.17 22051.5693794
20 2.18 21985.6954294
20 2.19 21919.8650526
20 2.2 21854.0983846
20 2.21 21788.4143565
20 2.22 21722.8307519
20 2.23 21657.364262
20 2.24 21592.0305389
20 2.25 21526.8442464
20 2.26 21461.8191088
20 2.27 21396.9679589
20 2.28 21332.3027821
20 2.29 21267.8347605
20 2.3 21203.5743136
20 2.31 21139.5311383
20 2.32 21075.7142467
20 2.33 21012.1320019
20 2.34 20948.7921527
20 2.35 20885.7018662
20 2.36 20822.8677594
20 2.37 20760.2959285
20 2.38 20697.9919777
20 2.39 20635.961046
20 2.4 20574.2078328
20 2.41 20512.736622
20 2.42 20451.551306
20 2.43 20390.6554066
20 2.44 20330.0520968
20 2.45 20269.7442199
20 2.46 20209.734309
20 2.47 20150.024604
20 2.48 20090.6170695
20 2.49 20031.5134097
20 2.5 19972.7150848
20 2.51 19914.2233242
20 2.52 19856.0391412
20 2.53 19798.1633451
20 2.54 19740.5965539
20 2.55 19683.3392058
20 2.56 19626.39157
20 2.57 19569.7537572
20 2.58 19513.4257295
20 2.59 19457.4073094
20 2.6 19401.6981889
20 2.61 19346.2979377
20 2.62 19291.206011
20 2.63 19236.4217569
20 2.64 19181.9444236
20 2.65 19127.7731658
20 2.66 19073.9070515
20 2.67 19020.345067
20 2.68 18967.0861234
20 2.69 18914.1290614
20 2.7 18861.4726566
20 2.71 18809.115624
20 2.72 18757.0566224
20 2.73 18705.294259
20 2.74 18653.8270928
20 2.75 18602.653639
20 2.76 18551.772372
20 2.77 18501.1817289
20 2.78 18450.8801131
20 2.79 18400.8658964
20 2.8 18351.1374225
20 2.81 18301.6930096
20 2.82 18252.5309523
20 2.83 18203.6495249
20 2.84 18155.0469825
20 2.85 18106.7215642
20 2.86 18058.6714942
20 2.87 18010.8949841
20 2.88 17963.3902345
20 2.89 17916.1554366
20 2.9 17869.1887738
20 2.91 17822.4884231
20 2.92 17776.0525567
20 2.93 17729.8793428
20 2.94 17683.9669473
20 2.95 17638.3135344
20 2.96 17592.9172683
20 2.97 17547.7763135
20 2.98 17502.8888363
20 2.99 17458.2530053
20 3.0 17413.8669924
20 3.01 17369.7289735
20 3.02 17325.8371293
20 3.03 17282.1896456
20 3.04 17238.7847145
20 3.05 17195.6205344
20 3.06 17152.6953111
20 3.07 17110.0072578
20 3.08 17067.5545957
20 3.09 17025.3355547
20 3.1 16983.3483736
20 3.11 16941.5913001
20 3.12 16900.062592
20 3.13 16858.7605166
20 3.14 16817.6833517
20 3.15 16776.8293854
20 3.16 16736.1969166
20 3.17 16695.7842551
20 3.18 16655.5897217
20 3.19 16615.6116488
20 3.2 16575.8483799
20 3.21 16536.2982705
20 3.22 16496.9596875
20 3.23 16457.83101
20 3.24 16418.9106289
20 3.25 16380.1969472
20 3.26 16341.6883799
20 3.27 16303.3833545
20 3.28 16265.2803104
20 3.29 16227.3776996
20 3.3 16189.6739862
20 3.31 16152.167647
20 3.32 16114.8571707
20 3.33 16077.7410588
20 3.34 16040.8178249
20 3.35 16004.0859952
20 3.36 15967.544108
20 3.37 15931.1907143
20 3.38 15895.0243772
20 3.39 15859.0436719
20 3.4 15823.2471862
20 3.41 15787.63352
20 3.42 15752.2012853
20 3.43 15716.9491062
20 3.44 15681.8756189
20 3.45 15646.9794716
20 3.46 15612.2593246
20 3.47 15577.7138498
20 3.48 15543.3417311
20 3.49 15509.141664
20 3.5 15475.112356
20 3.51 15441.2525257
20 3.52 15407.5609037
20 3.53 15374.0362318
20 3.54 15340.6772632
20 3.55 15307.4827624
20 3.56 15274.4515051
20 3.57 15241.5822782
20 3.58 15208.8738795
20 3.59 15176.3251178
20 3.6 15143.9348129
20 3.61 15111.7017952
20 3.62 15079.6249059
20 3.63 15047.7029966
20 3.64 15015.9349298
20 3.65 14984.319578
20 3.66 14952.8558244
20 3.67 14921.5425621
20 3.68 14890.3786946
20 3.69 14859.3631354
20 3.7 14828.4948079
20 3.71 14797.7726454
20 3.72 14767.1955911
20 3.73 14736.7625978
20 3.74 14706.4726278
20 3.75 14676.3246532
20 3.76 14646.3176553
20 3.77 14616.4506248
20 3.78 14586.7225616
20 3.79 14557.1324749
20 3.8 14527.6793828
20 3.81 14498.3623126
20 3.82 14469.1803001
20 3.83 14440.1323904
20 3.84 14411.217637
20 3.85 14382.435102
20 3.86 14353.7838563
20 3.87 14325.2629791
20 3.88 14296.871558
20 3.89 14268.6086888
20 3.9 14240.4734757
20 3.91 14212.4650309
20 3.92 14184.5824746
20 3.93 14156.8249351
20 3.94 14129.1915486
20 3.95 14101.6814588
20 3.96 14074.2938175
20 3.97 14047.0277839
20 3.98 14019.8825249
20 3.99 13992.8572147
20 4.0 13965.9510352
20 4.01 13939.1631753
20 4.02 13912.4928314
20 4.03 13885.9392071
20 4.04 13859.5015128
20 4.05 13833.1789663
20 4.06 13806.9707921
20 4.07 13780.8762218
20 4.08 13754.8944937
20 4.09 13729.0248528
20 4.1 13703.2665508
20 4.11 13677.6188461
20 4.12 13652.0810036
20 4.13 13626.6522946
20 4.14 13601.3319969
20 4.15 13576.1193945
20 4.16 13551.0137779
20 4.17 13526.0144435
20 4.18 13501.1206942
20 4.19 13476.3318387
20 4.2 13451.6471918
20 4.21 13427.0660742
20 4.22 13402.5878126
20 4.23 13378.2117395
20 4.24 13353.9371931
20 4.25 13329.7635174
20 4.26 13305.6900619
20 4.27 13281.7161819
20 4.28 13257.8412382
20 4.29 13234.0645968
20 4.3 13210.3856294
20 4.31 13186.8037131
20 4.32 13163.31823
20 4.33 13139.9285679
20 4.34 13116.6341193
20 4.35 13093.4342822
20 4.36 13070.3284597
20 4.37 13047.3160597
20 4.38 13024.3964952
20 4.39 13001.5691843
20 4.4 12978.8335497
20 4.41 12956.1890192
20 4.42 12933.6350251
20 4.43 12911.1710048
20 4.44 12888.7964002
20 4.45 12866.5106577
20 4.46 12844.3132286
20 4.47 12822.2035684
20 4.48 12800.1811375
20 4.49 12778.2454004
20 4.5 12756.3958263
20 4.51 12734.6318885
20 4.52 12712.9530648
20 4.53 12691.3588373
20 4.54 12669.8486921
20 4.55 12648.4221199
20 4.56 12627.0786152
20 4.57 12605.8176767
20 4.58 12584.6388072
20 4.59 12563.5415136
20 4.6 12542.5253067
20 4.61 12521.5897012
20 4.62 12500.7342158
20 4.63 12479.9583731
20 4.64 12459.2616994
20 4.65 12438.6437249
20 4.66 12418.1039835
20 4.67 12397.6420129
20 4.68 12377.2573543
20 4.69 12356.9495529
20 4.7 12336.7181571
20 4.71 12316.562719
20 4.72 12296.4827945
20 4.73 12276.4779427
20 4.74 12256.5477263
20 4.75 12236.6917113
20 4.76 12216.9094674
20 4.77 12197.2005673
20 4.78 12177.5645874
20 4.79 12158.001107
20 4.8 12138.5097091
20 4.81 12119.0899796
20 4.82 12099.7415079
20 4.83 12080.4638863
20 4.84 12061.2567104
20 4.85 12042.1195789
20 4.86 12023.0520936
20 4.87 12004.0538593
20 4.88 11985.1244839
20 4.89 11966.2635783
20 4.9 11947.4707564
20 4.91 11928.7456348
20 4.92 11910.0878333
20 4.93 11891.4969744
20 4.94 11872.9726838
20 4.95 11854.5145895
20 4.96 11836.1223227
20 4.97 11817.7955174
20 4.98 11799.53381
20 4.99 11781.3368399
20 5.0 11763.2042493
20 5.01 11745.1356828
20 5.02 11727.1307878
20 5.03 11709.1892143
20 5.04 11691.3106149
20 5.05 11673.4946449
20 5.06 11655.740962
20 5.07 11638.0492264
20 5.08 11620.4191009
20 5.09 11602.8502509
20 5.1 11585.342344
20 5.11 11567.8950504
20 5.12 11550.5080427
20 5.13 11533.1809959
20 5.14 11515.9135873
20 5.15 11498.7054967
20 5.16 11481.556406
20 5.17 11464.4659997
20 5.18 11447.4339643
20 5.19 11430.4599887
20 5.2 11413.5437642
20 5.21 11396.6849839
20 5.22 11379.8833436
20 5.23 11363.138541
20 5.24 11346.450276
20 5.25 11329.8182507
20 5.26 11313.2421692
20 5.27 11296.7217379
20 5.28 11280.2566652
20 5.29 11263.8466615
20 5.3 11247.4914394
20 5.31 11231.1907134
20 5.32 11214.9442
20 5.33 11198.7516179
20 5.34 11182.6126876
20 5.35 11166.5271316
20 5.36 11150.4946743
20 5.37 11134.5150421
20 5.38 11118.5879634
20 5.39 11102.7131682
20 5.4 11086.8903887
20 5.41 11071.1193588
20 5.42 11055.3998143
20 5.43 11039.7314928
20 5.44 11024.1141336
20 5.45 11008.547478
20 5.46 10993.0312691
20 5.47 10977.5652514
20 5.48 10962.1491716
20 5.49 10946.782778
20 5.5 10931.4658204
20 5.51 10916.1980506
20 5.52 10900.9792218
20 5.53 10885.8090893
20 5.54 10870.6874096
20 5.55 10855.6139412
20 5.56 10840.5884439
20 5.57 10825.6106796
20 5.58 10810.6804112
20 5.59 10795.7974037
20 5.6 10780.9614235
20 5.61 10766.1722385
20 5.62 10751.4296182
20 5.63 10736.7333337
20 5.64 10722.0831575
20 5.65 10707.4788638
20 5.66 10692.9202282
20 5.67 10678.4070276
20 5.68 10663.9390408
20 5.69 10649.5160477
20 5.7 10635.1378298
20 5.71 10620.8041699
20 5.72 10606.5148526
20 5.73 10592.2696635
20 5.74 10578.0683897
20 5.75 10563.9108199
20 5.76 10549.796744
20 5.77 10535.7259533
20 5.78 10521.6982405
20 5.79 10507.7133996
20 5.8 10493.7712259
20 5.81 10479.8715162
20 5.82 10466.0140684
20 5.83 10452.1986818
20 5.84 10438.425157
20 5.85 10424.693296
20 5.86 10411.0029017
20 5.87 10397.3537788
20 5.88 10383.7457328
20 5.89 10370.1785706
20 5.9 10356.6521004
20 5.91 10343.1661316
20 5.92 10329.7204747
20 5.93 10316.3149414
20 5.94 10302.9493448
20 5.95 10289.6234991
20 5.96 10276.3372194
20 5.97 10263.0903225
20 5.98 10249.8826258
20 5.99 10236.7139481
20 6.0 10223.5841095
20 6.01 10210.492931
20 6.02 10197.4402347
20 6.03 10184.425844
20 6.04 10171.4495832
20 6.05 10158.5112778
20 6.06 10145.6107544
20 6.07 10132.7478406
20 6.08 10119.9223652
20 6.09 10107.1341579
20 6.1 10094.3830495
20 6.11 10081.668872
20 6.12 10068.9914581
20 6.13 10056.3506419
20 6.14 10043.7462583
20 6.15 10031.1781432
20 6.16 10018.6461336
20 6.17 10006.1500675
20 6.18 9993.68978381
20 6.19 9981.26512242
20 6.2 9968.87592424
20 6.21 9956.52203115
20 6.22 9944.20328595
20 6.23 9931.91953243
20 6.24 9919.67061529
20 6.25 9907.45638018
20 6.26 9895.27667367
20 6.27 9883.13134327
20 6.28 9871.02023739
20 6.29 9858.94320535
20 6.3 9846.90009738
20 6.31 9834.89076459
20 6.32 9822.91505898
20 6.33 9810.97283344
20 6.34 9799.06394173
20 6.35 9787.18823848
20 6.36 9775.34557917
20 6.37 9763.53582015
20 6.38 9751.7588186
20 6.39 9740.01443257
20 6.4 9728.30252092
20 6.41 9716.62294335
20 6.42 9704.97556038
20 6.43 9693.36023335
20 6.44 9681.7768244
20 6.45 9670.22519651
20 6.46 9658.70521341
20 6.47 9647.21673967
20 6.48 9635.7596406
20 6.49 9624.33378234
20 6.5 9612.93903178
20 6.51 9601.57525658
20 6.52 9590.24232517
20 6.53 9578.94010673
20 6.54 9567.66847122
20 6.55 9556.42728931
20 6.56 9545.21643245
20 6.57 9534.0357728
20 6.58 9522.88518327
20 6.59 9511.76453748
20 6.6 9500.67370978
20 6.61 9489.61257525
20 6.62 9478.58100966
20 6.63 9467.57888949
20 6.64 9456.60609193
20 6.65 9445.66249486
20 6.66 9434.74797685
20 6.67 9423.86241716
20 6.68 9413.00569573
20 6.69 9402.17769318
20 6.7 9391.37829078
20 6.71 9380.6073705
20 6.72 9369.86481495
20 6.73 9359.15050741
20 6.74 9348.46433179
20 6.75 9337.80617267
20 6.76 9327.17591528
20 6.77 9316.57344545
20 6.78 9305.9986497
20 6.79 9295.45141513
20 6.8 9284.93162949
20 6.81 9274.43918115
20 6.82 9263.9739591
20 6.83 9253.53585293
20 6.84 9243.12475284
20 6.85 9232.74054964
20 6.86 9222.38313475
20 6.87 9212.05240017
20 6.88 9201.74823849
20 6.89 9191.4705429
20 6.9 9181.21920717
20 6.91 9170.99412564
20 6.92 9160.79519323
20 6.93 9150.62230544
20 6.94 9140.47535832
20 6.95 9130.35424851
20 6.96 9120.25887319
20 6.97 9110.18913009
20 6.98 9100.14491752
20 6.99 9090.1261343
20 7.0 9080.13267983
20 7.01 9070.16445404
20 7.02 9060.22135738
20 7.03 9050.30329086
20 7.04 9040.410156
20 7.05 9030.54185486
20 7.06 9020.69829
20 7.07 9010.87936454
20 7.08 9001.08498208
20 7.09 8991.31504675
20 7.1 8981.56946317
20 7.11 8971.8481365
20 7.12 8962.15097236
20 7.13 8952.4778769
20 7.14 8942.82875676
20 7.15 8933.20351906
20 7.16 8923.60207141
20 7.17 8914.02432193
20 7.18 8904.4701792
20 7.19 8894.93955227
20 7.2 8885.4323507
20 7.21 8875.94848448
20 7.22 8866.48786411
20 7.23 8857.05040054
20 7.24 8847.63600517
20 7.25 8838.24458988
20 7.26 8828.876067
20 7.27 8819.53034932
20 7.28 8810.20735007
20 7.29 8800.90698294
20 7.3 8791.62916206
20 7.31 8782.37380201
20 7.32 8773.14081779
20 7.33 8763.93012486
20 7.34 8754.74163911
20 7.35 8745.57527685
20 7.36 8736.43095482
20 7.37 8727.3085902
20 7.38 8718.20810058
20 7.39 8709.12940398
20 7.4 8700.07241882
20 7.41 8691.03706396
20 7.42 8682.02325865
20 7.43 8673.03092256
20 7.44 8664.05997577
20 7.45 8655.11033876
20 7.46 8646.1819324
20 7.47 8637.27467798
20 7.48 8628.38849719
20 7.49 8619.52331208
20 7.5 8610.67904512
20 7.51 8601.85561917
20 7.52 8593.05295747
20 7.53 8584.27098364
20 7.54 8575.50962168
20 7.55 8566.76879598
20 7.56 8558.0484313
20 7.57 8549.34845278
20 7.58 8540.66878593
20 7.59 8532.00935662
20 7.6 8523.37009111
20 7.61 8514.750916
20 7.62 8506.15175827
20 7.63 8497.57254525
20 7.64 8489.01320465
20 7.65 8480.4736645
20 7.66 8471.95385322
20 7.67 8463.45369956
20 7.68 8454.97313262
20 7.69 8446.51208186
20 7.7 8438.07047709
20 7.71 8429.64824843
20 7.72 8421.24532638
20 7.73 8412.86164176
20 7.74 8404.49712572
20 7.75 8396.15170976
20 7.76 8387.8253257
20 7.77 8379.51790571
20 7.78 8371.22938228
20 7.79 8362.9596882
20 7.8 8354.70875663
20 7.81 8346.47652101
20 7.82 8338.26291514
20 7.83 8330.06787311
20 7.84 8321.89132934
20 7.85 8313.73321856
20 7.86 8305.59347582
20 7.87 8297.47203646
20 7.88 8289.36883616
20 7.89 8281.28381089
20 7.9 8273.21689693
20 7.91 8265.16803086
20 7.92 8257.13714956
20 7.93 8249.12419021
20 7.94 8241.1290903
20 7.95 8233.1517876
20 7.96 8225.1922202
20 7.97 8217.25032644
20 7.98 8209.326045
20 7.99 8201.41931481
20 8.0 8193.53007512
20 8.01 8185.65826544
20 8.02 8177.80382557
20 8.03 8169.9666956
20 8.04 8162.14681591
20 8.05 8154.34412713
20 8.06 8146.55857019
20 8.07 8138.7900863
20 8.08 8131.03861692
20 8.09 8123.3041038
20 8.1 8115.58648897
20 8.11 8107.88571472
20 8.12 8100.20172358
20 8.13 8092.5344584
20 8.14 8084.88386226
20 8.15 8077.2498785
20 8.16 8069.63245075
20 8.17 8062.03152287
20 8.18 8054.44703899
20 8.19 8046.8789435
20 8.2 8039.32718105
20 8.21 8031.79169653
20 8.22 8024.2724351
20 8.23 8016.76934215
20 8.24 8009.28236334
20 8.25 8001.81144457
20 8.26 7994.35653199
20 8.27 7986.91757198
20 8.28 7979.49451119
20 8.29 7972.08729649
20 8.3 7964.69587501
20 8.31 7957.3201941
20 8.32 7949.96020136
20 8.33 7942.61584463
20 8.34 7935.28707199
20 8.35 7927.97383173
20 8.36 7920.67607239
20 8.37 7913.39374276
20 8.38 7906.12679182
20 8.39 7898.87516882
20 8.4 7891.6388232
20 8.41 7884.41770466
20 8.42 7877.2117631
20 8.43 7870.02094866
20 8.44 7862.84521169
20 8.45 7855.68450278
20 8.46 7848.53877272
20 8.47 7841.40797253
20 8.48 7834.29205345
20 8.49 7827.19096692
20 8.5 7820.10466462
20 8.51 7813.03309843
20 8.52 7805.97622044
20 8.53 7798.93398295
20 8.54 7791.90633849
20 8.55 7784.89323978
20 8.56 7777.89463975
20 8.57 7770.91049155
20 8.58 7763.94074851
20 8.59 7756.98536421
20 8.6 7750.04429238
20 8.61 7743.11748698
20 8.62 7736.20490219
20 8.63 7729.30649235
20 8.64 7722.42221202
20 8.65 7715.55201597
20 8.66 7708.69585914
20 8.67 7701.85369668
20 8.68 7695.02548394
20 8.69 7688.21117646
20 8.7 7681.41072996
20 8.71 7674.62410037
20 8.72 7667.85124381
20 8.73 7661.09211657
20 8.74 7654.34667514
20 8.75 7647.61487621
20 8.76 7640.89667663
20 8.77 7634.19203346
20 8.78 7627.50090394
20 8.79 7620.82324547
20 8.8 7614.15901566
20 8.81 7607.5081723
20 8.82 7600.87067334
20 8.83 7594.24647693
20 8.84 7587.63554138
20 8.85 7581.0378252
20 8.86 7574.45328706
20 8.87 7567.8818858
20 8.88 7561.32358045
20 8.89 7554.77833022
20 8.9 7548.24609447
20 8.91 7541.72683275
20 8.92 7535.22050476
20 8.93 7528.7270704
20 8.94 7522.24648971
20 8.95 7515.77872293
20 8.96 7509.32373043
20 8.97 7502.88147277
20 8.98 7496.45191068
20 8.99 7490.03500503
20 9.0 7483.63071689
20 9.01 7477.23900746
20 9.02 7470.85983811
20 9.03 7464.49317038
20 9.04 7458.13896598
20 9.05 7451.79718675
20 9.06 7445.4677947
20 9.07 7439.15075202
20 9.08 7432.84602103
20 9.09 7426.55356421
20 9.1 7420.27334421
20 9.11 7414.00532383
20 9.12 7407.749466
20 9.13 7401.50573385
20 9.14 7395.27409061
20 9.15 7389.05449969
20 9.16 7382.84692466
20 9.17 7376.65132922
20 9.18 7370.46767722
20 9.19 7364.29593267
20 9.2 7358.13605972
20 9.21 7351.98802267
20 9.22 7345.85178596
20 9.23 7339.72731418
20 9.24 7333.61457206
20 9.25 7327.51352449
20 9.26 7321.42413648
20 9.27 7315.34637319
20 9.28 7309.28019993
20 9.29 7303.22558214
20 9.3 7297.18248542
20 9.31 7291.15087547
20 9.32 7285.13071818
20 9.33 7279.12197953
20 9.34 7273.12462566
20 9.35 7267.13862286
20 9.36 7261.16393752
20 9.37 7255.20053621
20 9.38 7249.24838559
20 9.39 7243.30745248
20 9.4 7237.37770382
20 9.41 7231.45910671
20 9.42 7225.55162834
20 9.43 7219.65523606
20 9.44 7213.76989735
20 9.45 7207.8955798
20 9.46 7202.03225115
20 9.47 7196.17987925
20 9.48 7190.3384321
20 9.49 7184.50787781
20 9.5 7178.68818462
20 9.51 7172.8793209
20 9.52 7167.08125514
