name,host,type,x,y,z,t,log10lum
SN2006bd,UGC 6609,Ia Pec,-23.38654647855787,-28.49951267830589,114.03318773245387,2006.321186069434,9.080000000000002
SN2007hg,A040832+0222,Ia,-104.28637811864937,-16.73993932855117,-71.61720660093408,2007.7323768846056,8.940000000000001
SN2007nv,SDSS J00530.35-011216.4,II,-37.988885516611234,270.49604763152666,-510.10608072062246,2007.849760887818,9.224000000000002
SN2007ss,NGC 4617,Ia,-15.967607137567343,21.11946406737875,61.33992567710442,2008.054758514949,9.196000000000002
SN2008gl,UGC 881,Ia,-57.358645877350234,54.22352462364376,-122.86190537286856,2008.8880918482823,9.778960000000001
SN2009im,NGC 1355,Ia,-38.898372620727244,-7.158354668491858,-40.344302153771736,2009.7323768846056,9.344
PTF10zai,nan,Ia,-16.54570101242352,42.546765040221,146.266369792006,2010.909995254262,9.459999999999999
ASASSN-15qc,UGC 402,Ia,-17.94165755622206,35.08639965854876,-65.02816647079617,2015.8360712590807,9.429400000000001
Gaia15aam,nan,Ib/c,142.7135689658932,79.02019635366686,138.84662181587663,2015.1052367393129,10.296000000000001
Gaia15aby,nan,Ia,149.03289402355435,-3.444352764606087,300.6211151712035,2015.1967838498888,9.776
PS19acp,2MASX J14592124-1709138,Ia,219.11387289837577,-72.81896924496614,167.3576741441484,2019.4413079983938,9.376
SN2015ar,NGC 383,Ia,-37.87808871976645,50.59311466477604,-37.00841097928423,2015.9467838498888,9.736000000000002
SN2017dio,nan,Ic,-29.321383232597363,-43.63785928065488,149.44461767543683,2017.4045194027672,9.856000000000002
SN1960R,NGC 4382,Ia,-0.1015604394675802,-2.678897652126493,14.06510171434629,1961.054758514949,9.428
SN1992al,ESO 234-G69,Ia,40.5541734098289,-9.11182174438721,-33.05054161716125,1992.6572573285146,9.536000000000001
SN2000dr,IC 1610,Ia,-11.739253179612097,11.68143701248595,-79.2463753050463,2000.8470229620705,9.42036
SN2003hg,NGC 7771,II P,-8.146376875776614,32.054280184133226,-28.321419304078315,2003.715949330121,8.616
SN2005fi,SDSS J00758.69+003816.7,Ia,-96.97343795321727,520.7045147118594,-929.7656536619237,2005.780117183222,9.719999999999999
SN2005ku,SDSS J25942.66-000048.8,Ia,33.71986268574793,114.89490231245786,-152.33716327444944,2005.9440459241414,9.585120000000002
SN2006az,NGC 4172,Ia,-45.87432992384439,47.69009997255435,115.11171811909108,2006.3129722921915,9.776
SN2007ag,UGC 5392,Ib,-47.67702751775634,-29.28432709221793,69.37358239848442,2007.2691654802322,9.248
SN2007mr,A200818-0039,II,258.2001232705761,227.25287245922422,-107.44607523708834,2007.7636896287372,9.072000000000001
Gaia14ada,nan,nan,22.361661998015578,52.166993025835104,206.56306421953767,2014.7773792574746,9.496
iPTF14adz,nan,II,20.22573831388199,90.4947352038113,318.08345763999023,2014.3074964406965,9.296000000000001
PS1-10p,nan,Ia,-893.3751791297303,-1388.094723221132,1462.17302473897,2010.1380918482823,10.16024
ASASSN-15bk,CGCG 078-056,Ia,95.06116246007156,34.91279780872438,106.74378275794349,2015.1161884423027,9.973600000000003
ASASSN-15od,MCG -01-07-04,Ia,-39.961540794864845,6.29444242619506,-66.09910694813306,2015.6940459241414,9.69408
ASASSN-15sf,APMUKS(BJ) B000853.90-064231.3,Ia,-5.073195725237602,44.67492149611833,-107.07970136297546,2015.915471105757,9.896
SN2005fu,SDSS J25032.13+004826.3,Ia,-505.501397842185,57.57322727016088,-606.2361885262461,2005.7883309604645,9.554079999999999
SN2006hz,SDSS J01241.16-003205.0,AGN,-92.10002950446639,431.40308318946694,-823.588700290255,2006.8020205892017,9.8148
SN2009js,NGC 918,II-Pp.,-10.710693290002167,5.658426997555274,-9.79808452844957,2009.8634505165553,8.296000000000001
LSQ12hxx,nan,Ia,-119.66223000391943,-105.51378507906632,-246.69234969851442,2013.0684481436863,9.656
PSc490007,nan,Ia,-64.11828674631309,54.08990484177029,222.6526291295262,2013.2433285875954,9.528
SN2017czd,UGC 9567,II,4.565568202988972,17.17770286258596,31.657680444703487,2017.3661884423027,8.916
SN2019bfk,nan,Ia,-25.47213371797092,188.65980589850454,137.0690124486145,2019.240590661848,9.776
SN1970G,NGC 5457,II,-0.710872334101921,3.3531763069493046,5.9074200183173105,1970.665471105757,9.096000000000002
SN2005if,SDSS J33012.88-005828.1,Ia,-205.35851468865593,-18.701614113829656,-197.92588448037816,2005.8716642937977,9.371440000000002
SN2007D,UGC 2653,Ic BL,-84.54973318692046,43.78563443896954,-28.44949377135737,2007.1079746650603,9.416
SN2008iy,A160837+0416,IIn,133.44507987152954,38.251925159317146,107.64363193454128,2008.8266619209287,9.296000000000001
LSQ12btn,nan,Ia,-98.41868002017382,-180.34750820363553,105.70992585330822,2012.3552367393129,9.416
PTF12giy,nan,Ia,13.676249820027412,71.39001630439694,-100.44951799540034,2012.5888091848283,9.0548
SN2016ei,LCRS B105301.1-030602,Ia,-48.23113810612414,-192.15731707857475,225.00441518914369,2016.0915471105757,9.396
SN1895B,NGC 5253,Ia,1.6090940588877753,-1.6170046399368578,1.32258838553514,1895.6024988135655,9.936000000000002
SN2002jg,NGC 7253,Ia,2.541024435756679,55.045150147011896,-23.158374634241707,2002.9796389588582,9.016
SN2003cq,NGC 3978,Ia,-55.86101974459629,56.183283575979,114.4714077101801,2003.3321377724237,9.468000000000002
SN2003id,NGC 895,Ic Pec,-12.183996755724008,1.7596092046151672,-20.946156015676703,2003.7938068119593,8.176
SN2005ht,A205024-0010,Ia,477.6886648357232,519.0093702227272,-348.4192168893208,2005.8634505165553,9.575999999999999
SN2007ce,A121017+4843,Ic BL,-59.49059101415642,49.11084594913297,181.55216457035874,2007.4276183696566,9.896
SN2007cl,NGC 6479,Ic,11.495848330290734,81.30720648118773,48.850904604837496,2007.4796389588582,8.852000000000002
SN2007jh,SDSS J33601.58+010617.1,Ia,-129.1345988027274,-9.511945229771067,-114.14173044033953,2007.7910688862119,9.13072
SN2007jm,SDSS J15538.80-001034.1,II,156.65546894749284,251.30823334435345,-248.07695770911647,2007.7582137772424,9.422479999999998
Gaia14aan,nan,nan,5.0538661078760825,85.65309941872867,145.97823701790364,2014.8020205892017,10.696000000000002
PS1-10hu,nan,Ia,-112.73910614874109,106.8107929646005,436.5503274771107,2010.304758514949,9.519480000000001
PTF10acnz,nan,Ia,-108.7568132541182,96.13681708030934,218.5524540993567,2011.0657102179389,9.596000000000002
SN2015bp,NGC 5839,Ia,11.534633229556352,0.04231606728973414,13.269322804424329,2015.2938068119593,8.952000000000002
SN2019czy,nan,Ia,70.04297573965317,103.81190397100573,173.80106079044776,2019.3388091848283,9.496
SN1995bd,UGC 3151,Ia,-48.97422649308727,-6.109540264096914,-19.60110289776663,1996.0520205892017,8.936000000000002
SN1995E,NGC 2441,Ia,-25.12758658558958,19.63619788699433,18.606346860019173,1995.2214251816158,9.056000000000001
SN2002aw,2MFGC 13321,Ia,35.52781518585522,75.55725675421343,75.29730616480424,2002.2077355528786,9.828640000000002
SN2002G,CGCG 189-024,Ia,-2.044672548815445,16.78296727462982,123.31780279255702,2002.1326159967875,9.248
SN2003D,MCG -01-25-09,Ia,-39.688268986980404,-68.61814506688286,52.64689669298927,2003.099760887818,9.10212
SN2004fz,NGC 783,Ia,-49.954250117149364,42.24857615628696,-35.82432869088072,2004.9549976271312,9.656600000000001
SN2005jc,A004524+0104,Ia,-203.5201300032264,356.1617506455672,-763.719025739314,2005.8963056255247,9.616
SN2005jk,SDSS J14559.74+011144.4,Ia,-367.3142488975753,212.17743932382035,-699.8802576420659,2005.8880918482823,9.532
SN2006em,NGC 911,Ia Pec,-70.96612761922721,57.23120584667514,-28.877918418573127,2006.735114810353,9.096000000000002
PTF10gsp,nan,Ia,20.033902024606732,138.9959953320837,427.4522500119584,2010.4072573285146,10.09672
PTF12hni,nan,Ic,148.05305510130827,237.34115678862764,-347.4960838304444,2012.685832146899,9.876800000000001
SN2010bt,NGC 7130,II,43.87504034058665,7.687654308800475,-53.75762134937497,2010.37987807104,9.452000000000002
SN2013gs,UGC 5066,Ia,-49.81341735361516,6.097208486097266,52.696962208757284,2013.9960665133428,9.530959999999999
Gaia18ddp,nan,Ia,-22.367230845382082,-188.76674013106896,-89.15649750346844,2018.8963056255247,9.124360000000001
SN1959D,NGC 7331,II,-0.9152427749293714,14.089114317651998,-5.339888032452315,1959.5766619209287,8.952000000000002
SN1999cc,NGC 6038,Ia,39.91380340579334,68.21477314789959,90.09080810817497,1999.4385700726464,9.604
SN2001br,UGC 11260,Ia,39.03958912767318,74.43227330350494,28.698846020698102,2001.4522597013836,9.42156
SN2004bd,NGC 3786,Ia,-10.916024173926818,-2.238151696370684,38.11076081466763,2004.3524988135655,9.416
SN2005ge,SDSS J21814.55+004745.3,Ia?,-480.4800623379419,144.77993594477576,-720.2396629327936,2005.810234366444,9.503680000000001
SN2007au,UGC 3725,Ia,-70.42815334727406,15.743671990057205,31.438834988977824,2007.2992826634543,9.136000000000001
SN2008hh,IC 112,Ic,-38.431284111714206,36.6632978179043,-64.49487824173355,2008.9686872558684,9.484
ASASSN-14dc,PGC 2035709,IIn,-135.39514728019626,101.93254151105768,-82.03640676362893,2014.5657102179389,10.176
PSc090275,nan,Ia,-249.4412220895972,-242.53448729460163,-472.56552925232984,2010.86892636805,9.496
PTF13cjq,nan,nan,-466.2400189580252,1139.779205880961,-955.8141569878156,2013.6721425181618,10.444
SN2012D,MRK 57,II P,2.5477596345555824,1.7819709842008749,111.44918299370774,2012.11892636805,8.816
ASASSN-15ae,2MASX J15510599+3425520,Ia,48.30485635021793,69.1603868946637,104.34842899313125,2015.0860712590807,9.82432
PS15cwx,2MFGC 04279,Ia,-181.49761942807856,-48.35424809434181,-60.271675788938644,2015.9632114043734,9.776
SN2016euj,ESO 479- G 007,Ia,-23.6407437147827,-13.58136626202823,-68.02521780333961,2016.6913079983938,9.753120000000003
SN2018bwr,nan,IIn,126.32807291665156,31.834995164284145,148.12138652230774,2018.4741631073632,9.896
SN1993O,A133107-3312,Ia,130.0250147612447,-142.32926713103046,106.53395926332928,1993.465949330121,9.508000000000001
SN1993Z,NGC 2775,Ia,-15.25154465973712,-14.359921812044682,14.119433642659729,1993.8129722921915,9.176
SN2002kf,CGCG 233-023,Ia,-76.45514992144732,19.649302140945476,26.021060136358113,2003.0574964406965,9.444
SN2003gn,CGCG 452-024,Ia,11.853603932027326,125.3385769709403,-77.57352485299958,2003.6435676997773,9.374
SDSS-II SN 15413,SDSS J31654.22+003731.7,II,32.6047719736278,180.64252025237195,-253.83547216312982,2006.87987807104,8.821600000000002
SN2005gg,SDSS J21841.11+003822.2,Ia,302.0372868976888,611.5781921350488,-658.1974751187785,2005.810234366444,9.66452
SN2005jf,SDSS J33340.59-000646.7,Ia?,-888.5047675094629,-77.81338862637719,-820.5025952451272,2005.8990435512721,9.872800000000002
SN2005jg,SDSS J30102.95-001224.8,Ia,186.10485059075378,640.7367954238576,-860.8148385633809,2005.9017814770195,9.456000000000001
SN2005Q,ESO 244-G31,II,3.530599116686698,-23.303803085483516,-75.10563207065167,2005.159995254262,8.896
SN2008at,UGC 5645,Ia,-83.39785874943809,76.64099062838176,99.90921447746234,2008.255475851495,9.688
iPTF13clj,nan,II,-118.52273325113649,110.47173379550617,-175.67903627811498,2013.6776183696566,9.256
LSQ12hjm,nan,Ia,-155.80567518414242,-62.65232758513735,-250.41579549686588,2013.024641331727,9.496
PSc190209,nan,Ia,491.2234701544427,953.3370450546445,-982.8295883191807,2011.6913079983938,9.768160000000002
PTF12mj,nan,Ia,-161.0761075030948,158.6235154124825,187.6230036025269,2012.099760887818,9.736000000000002
SN2011ap,IC 1277,IIn,50.39743645221427,79.69890425173557,37.61744947265917,2011.2241631073632,9.748
SN2011at,MCG -02-24-27,Ia,-10.258543264846743,-24.27807810367976,12.531430585041416,2011.2773792574746,9.2132
SN2012dk,ESO 50-G6,Ia,25.217091593224932,-32.75639530508357,-43.9590657455378,2012.571186069434,9.536000000000001
SN2013hy,A024232-0121,SLSN-I,-1458.0949857740156,164.41476502283598,-1943.0794281629999,2013.7488044390905,10.072000000000001
ASASSN-15ti,2MASX J03051061+3754003,Ia,-56.92959045247542,32.73779515890833,-21.108583484022276,2016.0027379257474,9.216
SN1988Z,MCG +03-28-22,II,-22.16346772623428,-25.164380567438425,58.430970384795344,1989.0328551089694,9.096000000000002
SN1992bo,ESO 352-G57,Ia,-1.5949221160512117,-11.343005740384523,-67.35016226894163,1993.054758514949,9.296000000000001
SN1996bo,NGC 673,Ia,-29.3931082495511,20.996864346934743,-41.489696517913025,1996.8826159967875,9.216
SN2001ck,UGC 9425,Ia,40.152282577621946,43.785699800091706,136.6775728501272,2001.5082137772424,9.83688
SN2003gq,NGC 7407,Ia-02cx,-6.727009373198047,67.90946110969276,-30.970892692306947,2003.6490435512721,8.776
SN2005fa,SDSS J13936.00-004528.5,Ia,-276.8887547189367,169.05140327424945,-590.2796424780482,2005.7773792574746,9.60348
SN2005ix,SDSS J04155.82+010530.7,Ia,632.0654990702519,687.0341939561467,-412.1594316812528,2005.8908297740297,9.656
SN2006gn,A231118+0030,Ia,55.5002894587724,256.4026997134789,-352.65355054549883,2006.7433285875954,9.591999999999999
SN2006iz,SDSS J11617.19+003334.2,Ia,265.79068585162884,339.56657794119786,-263.423728256178,2006.8321377724237,9.536000000000001
SN2006jq,SDSS J33706.46+000033.3,Ia,-397.52080100128643,-38.89220223827073,-357.8985212258483,2006.8360712590807,9.6212
SN2007iz,A211735+0018,II,545.0086416738843,695.4375786644644,-548.3885949271349,2007.7582137772424,9.912
SN2008ij,NGC 6643,II,-4.821952952998799,17.349530890738883,9.642643948246652,2009.0520205892017,8.896
SN2009mg,ESO 121-G26,IIb,-0.6321085562406186,-31.988617495667256,-16.203053152165815,2010.0191654802322,8.816
LSQ12gef,nan,Ia,-153.28185767049288,133.73118225159794,-188.59031592867197,2012.935832146899,9.456000000000001
PS1-10n,nan,Ia,-719.2635845199377,-1079.417765515128,1219.2138438227053,2010.1271401452925,9.776
SN2011ek,NGC 918,Ia,-14.934487978024428,7.897338445708029,-13.645721243216961,2011.6776183696566,8.8476
SN2011im,NGC 7364,Ia,16.24908968626213,42.61593533766214,-53.01850429326746,2011.9878527361006,9.384200000000002
SN2013dg,A131841-0704,Super-Luminous Ic,433.9811375572865,-436.6472899066414,884.5445220987273,2013.4632114043734,10.436000000000002
OGLE17ory,LEDA 286149,II,30.381496927422084,-48.100529627896,-64.82649874950236,2017.7910688862119,8.696000000000002
SN2015I,NGC 2357,Ia,-30.51131567804639,-7.867955562138343,8.98909037664001,2015.4221425181618,9.466
SN2016coj,NGC 4125,Ia,-7.808223042405073,9.244273753323977,15.12376947374119,2016.4933285875954,9.228
SN2016ekg,PGC 67803,Ia,42.70039759406457,13.745651535977476,-58.45559369443849,2016.6572573285146,9.847999999999999
SN2017hro,LEDA 2159915,II,-3.670416666844048,62.66305424254637,-15.343337410603024,2017.909995254262,8.416
SN2017ilf,NGC 2803,Ia,-83.9599389536188,-49.272229600476976,82.54838981536743,2017.9769010331108,9.18424
SN1997cw,NGC 105,Ia,-14.260707329667952,33.44211016621519,-42.54694638723435,1997.610712590808,9.056000000000001
SN1998bp,NGC 6495,Ia,27.11262251450092,25.857537563838825,13.994311366204592,1998.4127331800094,9.203999999999999
SN2000cf,MCG +11-19-25,Ia,-18.643916199523986,107.01299297022899,98.37571104404972,2000.4413079983938,9.504
SN2002eu,2MASXI J0149427+323730,Ia,-103.41954063559811,96.76038044161817,-77.39910130413108,2002.7488044390905,9.419319999999999
SN2004bk,NGC 5246,Ia,37.28631304862119,-21.135792159775086,89.80217993160605,2004.3935676997773,9.59732
SN2009dt,IC 5169,Ic,25.63054419244135,3.5878069732853177,-36.65883037354733,2009.409995254262,9.0
PS1-11fi,nan,Ia,-23.573181037772002,171.82883770146645,303.16641352409465,2011.180356295404,9.4516
PS1-12sk,CGCG 208-042,Ibn,-181.00459292825303,6.0264683810503215,143.19740120955623,2012.280117183222,9.604800000000001
PS1-13dhn,nan,II,-26.13978481675467,96.7798395167648,-153.50114168559688,2013.8157102179389,9.02
PTF10abyy,nan,IIn,-117.32142398643798,-32.31295217612833,-38.424667944018296,2011.0219034059796,9.424000000000001
SN2010bc,A104807+5651,Ia,-522.6813995064186,292.65999675216847,797.8048435332133,2010.1271401452925,9.508000000000001
SN2013ak,ESO 430-G20,IIb,-6.4228452502627285,-14.60540207150705,0.6420775987697511,2013.274641331727,8.936000000000002
Gaia15agh,CGCG 069-037,Ia,-9.279746480704313,-54.59410604396624,179.95952559153727,2015.4714251816158,9.696000000000002
SN2016G,NGC 1171,Ic BL,-32.23489278419551,20.931281141209286,-9.00837271050609,2016.1079746650603,8.976400000000002
SN1972R,NGC 2841,Ib,-8.924846382757917,2.0643931079789484,8.888986109291745,1973.0136896287372,7.888
SN1999bg,IC 758,II,-10.018477726253488,11.068789176878383,20.37860116769173,1999.3266619209287,8.616
SNLS-04D1dc,[NSB2006] J022618.47-041843.2,Ia,-457.9392553147268,65.39182692363192,-736.4257849187786,2004.6940459241414,9.616
SN2005gf,SDSS J21616.45+004228.1,Ia,267.27533780227145,530.3737859531359,-563.0621095534194,2005.810234366444,9.532
SN2005mk,SDSS J24240.60+004958.3,II,142.84078636374016,387.2390990733332,-463.0237359144569,2005.9385700726464,9.359120000000003
SN2007cs,UGC 12798,Ia,-16.195490449397255,51.99652465317514,-32.79843112103332,2007.5657102179389,9.176
SN2007jt,SDSS J22832.76-010234.1,Ia,-340.7577725762283,67.73125193609485,-496.7204122934726,2007.7828551089694,9.566
SN2007kz,SDSS J33604.35-001159.2,II,-395.2618441599279,-38.75103144789511,-360.05199545733353,2007.810234366444,9.052760000000001
SN2008bx,MCG +07-31-04,II,5.566820972943994,16.770612264505413,31.649626313990858,2008.3935676997773,8.936000000000002
PS1-12bqf,nan,Ic,-1029.6080490320646,143.5870390487774,-1695.731329192565,2011.8129722921915,10.316
PTF11cml,nan,Ia,-144.510904989607,129.10434922799163,519.2418647621982,2011.4072573285146,9.700000000000001
PTF12fip,nan,II,83.20182052238088,13.002551022481047,118.81910292737413,2012.5328551089694,8.696000000000002
SN2010gp,NGC 6240,Ia,87.64888106775427,33.142136782333964,48.34420787442113,2010.6216642937977,9.532
SN2010hs,2MASX J02253767+2445579,Ia,-230.371193770165,140.18145467965604,-177.4996997003193,2010.7773792574746,9.496
SN2013hn,IC 4329,Ia,41.21036101662409,-37.86765082753948,33.57070594794187,2014.0355930347168,9.455600000000002
SN2018fpb,KUG 2357+340,II,-20.24891282876897,52.94599271206217,-29.281430826177534,2018.7515423648379,8.92
SN1969C,NGC 3811,Ia,-22.051728023106847,11.747337597231109,54.29969637264733,1969.1913079983938,10.656
SN2004br,NGC 4493,Ia,15.072442290707,-37.92066418712696,80.22642425066282,2004.4577355528786,9.656
SDSS-II SN 2063,SDSS J15923.83-010630.6,II,319.833238557566,507.9565554626275,-526.6017320273063,2005.774641331727,9.71044
SN2005jd,A021706+0032,Ia,-600.2805252124094,182.55015513274816,-913.3128008321,2005.8963056255247,9.644
SN2005jo,A032821-0019,Ia,-648.8184790283481,-46.51471334746317,-623.4965984822678,2005.9045194027672,9.5
SN2005js,SDSS J13441.84-003615.0,Ia,-133.82921389335993,89.94166642168543,-297.17819208006773,2005.8880918482823,9.034200000000002
SN2006S,UGC 7934,Ia,-13.666174162646193,15.495513277026333,146.01170915393863,2006.1545194027672,9.644
SN2007A,NGC 105,Ia,-14.259369775518122,33.444387930833294,-42.54560426562168,2007.0888091848283,9.176
SN2007lx,SDSS J01139.97-002826.1,II,-24.004924714699182,117.16680505648303,-221.9795912351062,2007.8552367393129,8.776
SN2008cm,NGC 2369,Ia,2.5611581121698848,-44.633780156896734,-17.162696742444574,2008.4823768846056,8.847999999999999
LSQ13cwo,nan,II,-107.7237579650046,-0.20340592354217002,-116.16045207107254,2013.9385700726464,8.856
PS1-1000005,nan,Ia,-420.30375023344516,-611.1542822766864,676.4687166362985,2010.1161884423027,9.58328
PS15sg,nan,Ia,-173.53411610314947,38.05911934022481,119.69608419568722,2015.185832146899,9.896
SN2016ah,nan,Ia,-75.95966818999518,-68.92365315872982,188.0675342321391,2016.1216642937977,9.496
SN2016aqs,nan,Ia,-75.46852227874177,-103.87518381611645,-33.822415081039225,2016.240590661848,9.496
SN2016eja,2MASX J22253147+3859010,Ia,-7.368666663543614,99.0234044771993,-27.77927776418819,2016.6545194027672,9.776
SN1997ef,UGC 4107,Ic BL,-42.580762139573096,8.069702289706818,25.699916613146595,1997.985114810353,8.8856
SN2000dn,IC 1468,Ia,24.884879403563804,74.76726792099142,-112.93716267110902,2000.8239239951813,9.531200000000002
SN2003bg,ESO 420-G009,IIb,-8.509101176205942,-10.514647842728243,-14.322453995742574,2003.235114810353,8.884
SDSS-II SN 10106,SDSS J31046.41-001217.4,Ia?,-420.60103686312266,0.5795480646951439,-452.08304206712114,2005.935832146899,9.290800000000003
SN2005bj,MCG +03-43-05,Ic,62.49156972377614,46.48324007718449,53.86484818922991,2005.3634505165553,8.896
SN2005fr,SDSS J10821.96-000546.7,Ia,-356.7066476322253,393.6686568970905,-1027.6574079247837,2005.7883309604645,9.683600000000002
SN2005ie,SDSS J21902.35-001621.2,Ia,-545.5067133432021,150.06031201786632,-835.1837923334294,2005.8661884423027,9.556000000000001
SN2006hv,SDSS J22719.84+010150.5,Ia,169.1821660008863,382.2411492700994,-423.1968634623989,2006.7992826634543,9.512
SN2007av,NGC 3279,II,-10.004785453011479,-13.098642805854588,22.830500152442728,2007.304758514949,9.176
SNLS-05D4bm,nan,Ia,679.2870921215974,561.6646903099302,-1180.3661813938625,2005.610712590808,9.736000000000002
Gaia14acu,nan,nan,24.338497369015755,52.10669471997974,339.14726732746146,2014.9045194027672,9.496
PTF10accd,nan,Ia,-106.528158549537,98.40708957487513,-35.83827083226282,2011.024641331727,9.459999999999999
SN2012au,NGC 4790,Ib,6.6614473366265585,-9.757085604036678,15.46084856238902,2012.2883309604645,9.096000000000002
SN2016eem,nan,IIn,-60.06961855692837,58.63733547259433,-19.810983348987204,2016.6052367393129,9.496
SN2017wb,2MASX J11011991+7039548,Ia,-68.00801631439775,67.62168177837876,91.82442648950942,2017.159995254262,9.496
SN2018yo,UGC 7840,II P,12.815740367817513,-24.501869647074788,50.249368738526385,2018.2378527361006,8.444
SN2019llt,2MASX J13335542+2933255,Ia,17.227144486966722,20.51821230938001,157.4866899358803,2019.6380918482823,9.706240000000001
SN1992am,MCG -01-04-039,II P,-52.767092955059,38.29434283830855,-147.37578876700655,1992.6545194027672,9.128
SN2002bf,CGCG 266-031,Ia,-55.154505906656524,24.028158622840337,71.91239226014517,2002.2269010331108,9.416
SN2003hd,ESO 543-G017,II P,-33.36519156870719,-8.703339696206172,-135.8243786759004,2003.6913079983938,9.304
SN2005be,2MASX J14593310+1640070,Ia,73.44950851659645,26.985140118877894,128.2338667697748,2005.3470229620705,9.883920000000002
SN2005fj,SDSS J11120.86-002643.4,Ia,328.9918780163971,394.6619671120161,-307.6482055547287,2005.780117183222,9.508000000000001
SN2006cc,UGC 10244,Ia,33.14181296629965,82.74720372045603,95.90640737034336,2006.4330942211516,9.176
SN2007ap,MCG +03-41-03,Ia,45.563171263966865,25.103772376185695,53.943876337629256,2007.2855930347168,9.416
SN2007mn,SDSS J20503.54+001030.4,Ia,-178.27251587375343,68.84389375366429,-299.56571866737477,2007.8579746650603,9.788
SN2007nl,SDSS J31345.16-000400.7,II,85.3981818201263,401.02973756933505,-568.1573916067834,2007.86892636805,9.14
SN2008Y,MCG +09-19-39,Ia,-134.05286786736173,83.0325351151614,251.5392370661347,2008.1830942211516,9.968000000000002
LSQ12hvj,nan,Ia,34.59955941249841,-264.790521830145,141.82784653789895,2013.060234366444,9.616
LSQ14an,nan,SLSN-I,313.6460651687004,-473.03674707635037,373.4592540015926,2014.0888091848283,10.204
OGLE-2013-SN-079,nan,I,645.2046490214345,-911.191746340276,-1301.1478558009683,2013.8321377724237,10.616
OGLE-2014-SN-024,nan,Ia,126.67917100442762,-350.89368254192976,-207.28860120059014,2014.235114810353,9.496
PTF10feg,nan,Ia,15.759267802241055,-102.26265077910298,473.6273202840213,2010.304758514949,9.712000000000002
SN2011ei,NGC 6925,IIb,32.40847873081688,6.465537838468778,-22.882205042290387,2011.6517814770195,8.4964
SN2016asf,KUG 0647+311,Ia,-47.25480920955411,-3.8160254639763345,11.352135127577723,2016.2664275544848,8.988
SN2016gfy,NGC 2276,II,-18.880632891329466,24.46369435525968,16.223569152906542,2016.7855930347168,9.096000000000002
SN1974J,NGC 7343,Ia,-1.1472252024821517,17.200597808144856,-6.683718707857769,1974.8579746650603,8.256
SN1990T,PGC 63925,Ia,131.00697514357125,-43.82699383332781,-84.73966593518907,1990.6408297740297,9.228
SN1994M,NGC 4493,Ia,15.08292462293304,-37.92715498971582,80.22138577868049,1994.4127331800094,9.376
SN2001fe,UGC 5129,Ia,-38.60124253372666,-16.94453576200641,45.016835223855665,2001.9221425181618,9.816
SN2002hu,MCG +06-06-12,Ia,-103.40230115691939,82.42560093723176,-54.13228207734895,2002.935832146899,9.719999999999999
SDSS-II SN 6696,SDSS J23618.96+002846.7,Ia?,250.9100178800599,612.7805428718447,-719.6684320126249,2005.8908297740297,9.466280000000001
SN2005gw,SDSS J33759.58+003831.9,Ia,23.901304009295373,547.5826214232856,-846.8823052252943,2005.821186069434,9.56
SN2008hy,IC 334,Ia,-23.14581940174701,25.275314354581152,10.565967559183017,2009.0164275544848,9.296000000000001
SN2009cz,NGC 2789,Ia,-63.96690604551624,-18.780237466836148,61.69527602061721,2009.349760887818,9.596000000000002
iPTF13ehe,nan,SLSN-R,-1056.2667137847377,651.675521552989,579.4530327812411,2013.8661884423027,10.4728
OGLE-2013-SN-032,nan,Ia,145.93966806898055,-184.92490811585458,-294.9025451312891,2013.6024988135655,9.496
PS1-11sk,nan,Ia,-311.81353720006473,251.30867466118622,1021.6551274934352,2011.3744022195451,9.536000000000001
PTF10pdf,nan,Ia,-17.004418782403334,89.63932137502702,309.6829222837388,2010.610712590808,9.548
PTF11bui,CGCG 245-033,Ia,-16.685463657125123,40.01419903059991,114.38548738629922,2011.4045194027672,9.478800000000001
PTF12gkn,nan,Ia,204.66441651057337,53.72079302761908,249.42469381231962,2012.5915471105757,9.536000000000001
SN2011ia,MCG +11-12-23,Ia,-48.02656040880982,29.66812864408405,51.83246350850534,2011.965949330121,9.880320000000001
SN2013by,ESO 138-G10,II,12.193679489664843,-7.1990897640630855,-2.7001519961224103,2013.3963056255247,9.248
SN2016fbz,nan,Ia,-44.32213748247527,142.6015391483674,-121.91803641113148,2016.710473478626,9.616
SN2019cqd,nan,Ia,53.999060836530106,204.75725541568852,147.8520569018616,2019.3321377724237,9.496
SN2005ji,SDSS J01718.33-001526.2,Ia,-107.51863384792534,413.76992147672263,-800.8529928266013,2005.9072573285146,10.296000000000001
SN2006dn,UGC 12188,Ib,-10.446932382016561,69.50223841314966,-21.566247085839123,2006.5970229620705,8.94392
SN2006fq,SDSS J02000.77-003731.2,II,-36.37744248810303,129.00610509029528,-256.86900576853117,2006.740590661848,9.1156
SN2007mc,SDSS J10725.69+010237.3,Ia,-206.14994236435885,234.24432944786517,-576.295559097318,2007.8552367393129,9.62
SN2008bu,ESO 586-G2,II,52.913730489520994,-0.27426927724882333,15.042604301377668,2008.37987807104,8.296000000000001
LSQ12ca,nan,Ia,-272.7127611651825,-252.73630346924307,-183.28935817687045,2012.1244022195451,9.536000000000001
OGLE15qz,nan,SLSN-I,571.7816377410293,-1742.1165808422552,-1678.2177075675538,2015.9522597013836,11.016
