y,cb,cr
158,149,111
157,150,112
156,150,112
155,150,112
156,150,112
155,150,112
154,151,111
152,151,111
152,151,111
152,151,111
150,151,111
149,151,111
150,151,111
151,151,111
153,151,111
155,151,111
157,150,112
159,150,112
161,149,112
162,149,112
166,148,113
170,147,114
172,147,114
174,146,114
176,146,114
178,147,114
177,148,114
173,146,115
167,143,117
165,140,120
157,133,126
132,121,135
117,114,140
129,114,141
136,110,142
139,105,144
142,105,144
144,106,142
107,102,146
148,96,146
154,95,146
159,94,145
173,92,145
175,90,146
177,88,146
187,84,146
166,82,149
180,83,147
184,84,146
171,81,148
134,84,153
168,76,150
176,83,147
166,79,150
177,81,148
145,94,146
133,104,144
131,102,144
138,102,145
136,98,146
137,94,148
138,101,145
120,96,150
111,88,154
125,90,150
132,92,148
130,86,151
129,77,154
128,81,152
132,85,150
117,85,151
113,87,151
114,87,150
101,92,150
137,100,143
166,119,135
173,123,133
160,118,137
142,99,144
175,123,133
138,123,135
184,140,119
202,141,118
199,141,118
198,141,118
198,141,118
197,141,118
195,142,117
194,142,117
193,143,117
192,143,117
191,143,117
189,143,117
188,144,116
187,144,116
186,144,116
185,145,116
182,145,116
179,145,114
176,146,114
175,146,113
175,146,114
174,146,114
173,147,114
172,147,114
171,147,114
170,148,113
170,147,113
170,148,113
170,147,114
169,148,113
167,148,113
165,149,113
162,149,112
160,149,112
158,150,112
156,150,112
155,150,112
155,150,112
155,150,112
154,151,111
153,151,111
153,150,111
152,151,111
151,151,111
149,151,111
148,151,111
148,151,111
150,151,111
152,151,111
154,150,112
156,150,112
158,150,112
160,150,112
163,149,113
166,148,113
170,147,114
173,147,115
175,146,114
178,146,115
178,145,115
174,146,114
168,148,113
167,149,113
171,149,113
171,149,113
167,147,114
160,145,117
154,140,119
158,137,122
148,128,130
137,115,138
136,110,142
111,105,145
131,99,146
157,96,145
154,96,145
163,94,145
166,93,145
167,91,146
182,88,146
167,85,148
173,84,148
184,85,146
176,82,147
140,85,152
163,76,151
175,83,147
164,82,149
172,82,148
147,93,147
134,103,144
135,101,144
139,102,143
137,98,146
139,96,147
137,100,145
119,94,151
113,89,153
132,96,147
137,101,145
127,99,147
121,86,155
129,82,155
147,76,153
138,77,154
134,79,153
130,86,150
105,95,149
148,89,147
172,108,139
158,119,135
156,108,142
122,74,154
157,102,141
152,124,134
185,140,119
202,141,119
199,141,118
198,141,118
197,142,118
196,142,118
195,142,118
194,142,118
193,142,117
192,143,117
191,143,117
189,143,117
188,144,116
187,144,116
186,144,116
185,145,116
182,145,116
179,145,114
176,146,114
176,146,114
176,146,114
175,146,114
173,147,113
173,146,114
172,147,114
171,147,114
170,148,113
170,148,113
170,148,113
169,148,114
167,148,113
164,148,113
161,149,112
159,149,112
158,150,112
157,150,112
155,150,112
154,150,111
154,150,112
153,150,111
153,151,111
153,151,111
152,151,111
151,151,111
149,151,111
148,151,111
148,151,111
149,151,111
152,151,111
154,151,111
155,150,112
156,150,112
158,150,112
161,149,112
166,148,113
170,148,114
173,147,114
176,146,114
179,145,115
179,145,115
174,147,114
165,148,113
163,148,113
166,148,113
168,148,114
168,148,114
169,148,113
171,148,113
172,148,113
173,148,113
166,144,117
153,132,126
128,115,138
112,101,146
154,97,145
155,97,145
156,96,145
160,95,145
164,94,146
176,87,146
174,82,148
168,83,148
186,86,147
176,82,148
144,86,151
160,76,152
175,83,147
165,79,149
173,79,149
144,87,150
136,97,147
135,97,147
142,99,145
140,94,148
144,89,149
141,99,145
120,94,150
118,91,152
133,99,146
135,101,145
123,100,147
111,93,153
122,96,151
137,95,148
141,89,150
140,80,152
145,77,152
144,76,153
143,93,147
153,107,141
161,119,136
147,105,144
113,75,156
145,96,144
147,107,142
185,140,119
203,141,118
200,141,118
198,141,118
197,141,118
196,142,118
195,142,117
194,143,118
193,142,117
191,143,117
190,143,117
189,143,116
188,144,116
187,144,116
186,145,116
185,145,116
183,145,116
180,145,115
178,146,114
178,146,114
177,146,114
175,146,114
174,146,114
174,146,114
173,147,114
172,147,114
171,147,113
170,148,113
170,148,113
169,148,113
167,148,113
165,148,113
162,149,113
160,149,112
158,150,112
157,150,112
155,150,111
154,150,112
154,150,112
154,150,111
154,150,111
154,151,111
153,151,111
151,151,111
149,151,111
149,151,111
148,151,111
148,151,111
151,151,111
154,151,111
154,150,111
154,151,111
156,150,112
159,150,112
165,149,113
171,148,114
174,147,114
177,146,114
179,145,115
178,146,115
170,147,114
163,149,113
162,148,113
164,148,113
167,148,113
169,148,114
170,147,113
171,147,114
171,147,114
171,147,114
172,147,114
178,147,113
175,141,119
125,110,142
131,100,146
153,98,145
157,97,145
158,95,145
158,93,146
168,89,146
182,82,147
171,81,148
189,86,146
179,82,148
146,88,150
154,78,152
170,82,148
173,80,148
183,82,147
141,88,150
135,83,152
143,80,152
142,88,149
145,77,152
152,65,156
148,81,151
129,86,152
130,81,153
141,90,148
134,99,146
122,103,145
113,91,154
124,95,150
136,97,146
133,99,146
127,102,145
125,102,146
136,83,152
150,70,155
159,88,147
161,121,135
151,109,141
118,78,154
143,100,143
167,118,137
185,140,119
203,141,118
200,141,118
198,141,118
197,141,118
196,141,118
195,142,117
194,142,118
193,142,117
191,143,117
190,143,116
189,143,117
188,144,116
187,144,116
186,144,116
185,145,116
184,145,115
182,145,115
179,146,115
179,145,114
177,146,114
176,146,114
175,146,114
175,146,114
174,146,114
172,147,114
171,147,113
171,147,114
170,148,113
169,148,113
168,148,113
165,148,113
162,149,113
161,149,112
158,150,112
157,150,112
155,150,111
154,150,112
154,150,112
154,150,111
155,151,111
154,150,111
153,151,111
151,151,111
150,151,111
149,151,111
148,151,111
148,151,111
150,151,111
152,151,112
153,151,111
154,151,111
155,150,111
159,150,112
163,149,113
169,148,114
173,147,114
175,146,114
175,146,114
171,147,114
164,148,113
161,149,113
162,148,113
165,148,113
168,148,113
170,147,114
171,147,114
173,146,114
174,146,115
172,146,114
172,147,114
176,146,115
184,146,115
165,130,127
125,105,145
138,101,145
150,99,145
156,97,145
153,95,145
159,91,146
183,84,147
170,80,148
183,85,146
178,84,148
153,89,149
150,79,152
173,83,148
172,83,148
182,83,147
149,86,149
130,93,148
126,91,150
137,77,153
158,60,156
155,55,158
148,62,157
152,62,157
149,59,158
147,63,157
130,86,151
121,104,146
112,90,154
128,95,150
138,97,146
132,100,146
127,103,146
123,104,145
127,104,145
135,89,149
152,87,147
158,122,134
147,105,143
113,75,155
143,99,144
168,120,136
185,140,119
203,141,118
199,141,118
198,141,118
198,142,118
196,142,118
196,142,118
194,142,118
193,143,117
191,143,117
190,143,116
189,143,117
188,144,116
187,144,116
186,144,116
184,145,116
183,145,115
182,145,115
181,145,114
179,146,115
178,145,114
177,146,114
176,146,114
175,146,114
173,147,113
172,147,114
171,147,114
171,147,114
170,147,113
169,148,113
168,148,113
165,148,113
163,149,113
161,149,112
158,150,112
157,149,112
155,150,112
155,150,112
154,150,112
154,150,112
155,150,112
154,150,111
152,150,111
151,151,111
150,151,111
148,151,111
148,151,111
148,151,111
149,151,111
152,151,111
153,151,111
154,151,111
155,150,112
159,150,112
162,149,113
167,148,113
172,147,114
173,147,113
167,148,113
163,149,113
160,149,112
160,149,112
164,148,113
167,148,114
171,147,114
172,147,114
174,146,114
175,146,115
177,146,115
174,146,114
172,146,114
176,146,115
182,145,115
186,145,116
161,127,131
134,110,143
138,102,145
151,97,145
153,96,145
154,94,146
179,87,146
169,82,148
178,82,147
177,84,148
159,88,149
143,82,153
173,83,148
168,83,148
168,82,149
146,84,150
124,103,144
112,111,144
117,106,145
137,84,150
134,78,154
117,85,155
147,64,156
150,59,159
145,59,159
143,62,157
130,90,151
123,83,156
138,84,153
141,95,147
131,102,145
128,103,145
124,103,145
131,102,144
131,101,145
139,106,142
153,121,134
144,106,144
111,76,155
145,96,144
169,120,136
185,140,119
203,141,118
200,141,118
199,141,118
198,141,118
197,141,118
196,142,118
195,142,117
193,143,117
191,143,117
190,143,117
189,143,117
188,144,116
187,144,116
186,144,116
185,144,116
183,145,115
182,145,115
181,145,114
179,146,115
178,145,114
177,146,114
175,146,114
173,147,113
172,147,113
171,147,114
171,147,114
171,147,113
170,147,113
168,148,113
168,148,113
166,148,113
162,149,113
161,149,112
160,149,112
157,150,112
156,150,112
155,150,112
155,150,112
155,150,112
154,150,111
153,150,111
152,151,111
150,151,111
150,151,111
149,151,111
148,151,111
148,151,111
149,151,111
152,151,111
154,151,111
155,150,112
155,150,112
159,150,112
162,149,113
165,149,113
170,148,113
167,148,113
160,149,112
158,150,112
157,150,112
159,150,112
165,148,113
172,147,115
173,147,114
173,147,114
174,146,115
177,146,115
177,146,115
172,146,114
171,146,114
177,146,115
181,145,116
185,145,116
187,144,116
172,136,123
148,120,135
139,102,145
151,99,144
154,96,145
179,88,146
168,83,149
177,82,147
173,86,148
157,87,149
139,85,152
178,83,147
168,83,148
174,83,148
150,86,149
119,105,143
114,112,142
120,108,143
127,107,143
117,102,148
117,99,149
126,96,148
122,83,156
128,72,159
147,63,157
147,70,155
142,68,156
141,64,158
141,76,154
131,98,147
131,103,144
125,104,145
133,101,145
136,100,145
148,109,141
159,123,134
150,111,141
115,81,153
130,98,145
134,117,138
185,140,119
203,141,119
200,141,118
199,141,118
198,141,118
197,141,118
196,142,118
195,142,117
193,143,118
192,143,117
191,143,116
190,143,116
188,144,116
187,144,116
186,144,116
184,144,115
183,145,115
181,145,115
180,145,114
179,145,114
177,146,114
176,146,114
173,147,114
171,147,113
170,148,113
170,148,113
171,147,113
171,147,114
169,148,113
168,148,113
167,148,113
166,148,113
164,149,113
162,149,112
161,149,112
159,150,112
157,150,112
156,150,112
156,150,112
155,150,111
154,150,112
153,151,111
152,151,111
151,151,111
150,151,111
149,151,111
148,151,111
148,151,111
150,151,111
153,151,111
155,151,111
155,150,112
156,150,112
158,150,112
161,149,112
162,149,112
164,149,113
161,149,112
157,150,111
155,150,112
155,150,112
157,150,112
165,149,113
173,147,115
173,147,115
172,147,114
174,146,114
177,146,115
174,146,114
169,147,114
172,147,114
178,146,115
181,145,116
183,145,116
186,145,116
187,145,114
184,144,116
151,121,134
142,102,145
147,97,145
173,89,146
171,85,148
176,82,148
173,85,148
160,84,149
136,84,153
174,79,149
167,84,148
181,82,147
158,88,148
128,104,144
117,112,141
123,110,142
129,107,142
116,101,147
123,100,147
123,105,144
110,96,153
115,93,153
135,95,147
134,86,151
140,72,155
128,68,160
146,60,159
141,78,154
142,89,150
133,95,148
136,101,145
139,100,145
130,104,144
124,114,139
118,115,136
111,94,148
94,91,149
88,93,149
186,140,119
203,141,118
200,141,118
199,141,118
198,141,118
198,142,118
196,142,118
195,142,118
194,142,117
192,143,117
191,143,117
190,143,117
189,143,116
188,144,116
186,144,116
185,144,116
183,145,115
181,145,114
178,145,114
177,146,114
175,146,114
173,147,113
172,147,114
171,147,114
171,147,113
170,148,113
171,147,113
171,147,113
169,148,113
168,148,114
167,148,113
167,148,113
165,148,113
163,149,112
162,149,112
161,149,112
159,149,112
157,150,112
156,150,112
155,150,112
154,150,112
153,150,112
153,150,111
152,150,111
150,151,111
148,151,111
148,151,111
148,151,111
151,151,111
153,150,111
155,150,112
155,150,112
155,150,112
156,150,112
159,150,112
159,150,112
158,150,112
157,150,112
154,150,111
152,151,111
153,151,112
156,150,112
164,149,113
171,147,114
172,147,114
172,147,114
173,146,114
174,146,115
172,147,114
169,147,113
173,146,114
179,146,115
180,145,115
181,145,115
182,145,116
183,145,116
184,145,115
184,142,118
151,118,136
137,100,145
166,91,146
176,85,148
175,82,148
184,85,146
169,83,148
136,86,152
175,80,149
179,84,147
178,82,147
166,86,148
143,93,147
132,104,145
126,107,143
128,107,142
114,102,147
124,103,145
125,106,144
109,96,153
118,97,150
129,104,143
126,103,146
123,96,149
106,85,159
131,75,157
150,67,155
153,66,156
151,71,154
137,89,150
119,94,148
97,97,148
100,95,147
124,101,145
105,96,149
88,93,150
100,90,151
186,140,119
203,141,118
200,141,119
200,141,118
199,141,118
198,141,118
196,142,118
195,142,117
194,142,117
193,142,117
191,143,117
190,143,117
189,143,116
188,144,117
186,144,116
184,144,115
182,145,115
179,145,114
177,146,114
175,146,113
174,146,114
173,147,113
172,147,113
172,147,114
172,147,114
171,147,113
171,147,113
170,148,113
169,148,113
169,148,113
167,148,113
167,148,113
166,148,112
164,149,113
164,149,113
162,149,112
160,149,112
158,149,112
157,150,112
156,150,112
155,150,112
154,150,112
153,150,112
152,151,111
150,151,111
149,151,111
148,151,111
149,151,111
151,151,111
153,151,111
155,150,112
155,150,111
154,150,111
155,151,111
156,150,112
156,150,112
154,151,111
153,151,111
151,151,111
149,151,111
151,151,111
155,150,112
162,149,112
168,148,113
172,147,114
174,146,114
173,146,114
172,147,114
172,146,114
169,147,113
175,146,114
179,145,115
179,145,115
180,145,115
180,145,115
181,145,116
184,144,116
189,144,116
189,139,120
146,114,138
144,101,144
156,98,145
172,85,148
186,87,146
164,84,149
138,90,151
166,81,150
190,84,146
180,84,147
168,86,148
150,86,149
149,87,150
139,88,149
137,93,147
132,86,151
135,92,148
123,106,144
108,94,154
118,100,148
127,107,143
124,103,145
120,100,148
99,92,157
122,95,150
133,94,148
138,81,153
139,82,153
124,92,150
96,94,149
97,90,149
99,89,150
103,90,150
104,91,150
84,99,149
100,91,151
186,140,119
203,141,118
201,141,119
200,141,119
199,141,118
198,141,118
197,142,118
196,142,118
195,142,117
193,142,118
192,143,117
191,143,116
189,144,116
188,144,116
186,144,116
183,145,116
181,145,115
178,146,114
177,146,114
175,146,113
174,146,113
173,146,113
174,146,114
175,146,114
173,147,113
172,147,113
171,147,113
170,148,113
170,148,113
169,148,113
168,148,113
167,148,113
167,148,113
167,148,113
167,148,113
164,149,113
161,149,112
159,150,112
159,149,112
156,150,112
155,150,112
155,150,112
154,150,112
152,151,111
151,151,111
150,151,111
150,151,111
150,151,111
152,151,111
154,151,111
154,150,112
155,150,112
154,150,111
155,150,111
155,150,112
154,151,111
152,151,111
150,151,111
149,151,111
148,151,111
151,151,112
155,150,112
161,149,112
167,148,113
172,147,114
174,147,115
173,147,114
171,147,114
170,147,114
169,147,114
175,146,114
180,145,116
179,145,115
180,145,115
179,145,115
183,144,116
189,143,117
192,142,117
198,142,118
189,137,122
146,116,137
136,103,145
149,88,149
187,88,146
170,84,149
147,90,150
158,83,151
190,84,145
181,84,147
186,88,145
154,85,149
131,99,147
130,88,151
149,72,154
156,60,157
145,66,157
130,90,150
119,85,155
132,88,151
133,97,147
126,103,144
119,100,148
104,94,155
122,99,147
128,95,148
116,95,150
101,93,150
111,87,152
99,90,150
104,90,150
105,87,150
111,86,151
109,87,151
99,92,150
91,93,150
186,140,119
203,140,119
201,141,119
201,141,118
200,141,118
199,141,118
198,142,118
196,142,118
195,142,118
194,142,117
193,142,117
191,143,117
189,143,117
188,144,116
186,144,116
183,145,116
180,145,115
178,145,114
177,146,114
176,146,114
175,146,114
176,146,113
176,146,114
175,146,114
174,146,114
173,147,114
171,147,113
170,148,113
170,148,113
170,147,114
170,147,114
169,148,113
169,148,113
169,148,113
169,148,113
166,148,113
162,149,113
160,149,112
158,150,112
158,150,112
157,150,112
156,150,112
154,150,111
153,151,111
152,151,111
152,150,111
151,150,111
150,151,111
152,151,111
154,151,111
154,151,111
153,150,111
153,151,111
153,151,111
153,151,111
152,151,111
150,151,111
149,151,111
147,151,111
148,151,111
150,151,111
155,150,112
160,150,112
166,148,113
172,147,114
174,147,115
173,147,115
170,147,114
168,147,113
169,147,114
175,146,114
179,145,115
179,145,115
180,145,115
180,145,115
185,144,116
189,143,117
190,143,117
195,141,118
206,139,120
196,135,123
146,116,138
138,104,144
153,98,146
152,91,149
153,89,149
149,83,151
191,84,145
180,86,147
196,89,145
156,87,148
114,108,144
116,109,144
132,96,146
145,74,153
128,76,158
130,73,157
133,74,156
131,72,157
129,82,154
117,99,148
120,100,146
115,97,148
127,99,146
115,95,150
106,96,149
101,87,152
112,84,153
104,92,149
82,109,140
85,110,138
104,95,147
101,92,151
89,95,149
82,112,140
186,140,119
204,141,119
201,141,118
201,141,118
200,141,119
199,141,118
198,141,118
197,142,118
195,142,117
194,142,118
193,142,117
191,143,117
190,143,117
188,143,117
186,144,116
183,145,116
180,145,115
178,145,115
178,145,115
178,145,114
178,146,115
178,146,114
177,146,114
175,146,114
175,146,114
174,146,114
173,147,113
172,147,113
171,147,114
171,147,114
171,147,114
171,147,114
170,147,114
169,148,113
169,148,113
167,148,113
163,149,112
160,149,112
159,149,112
158,150,112
158,149,112
156,150,112
155,150,112
155,150,112
154,150,112
152,151,111
151,151,111
149,151,111
150,151,111
152,151,111
153,151,111
152,151,111
151,151,111
151,151,111
151,151,111
151,151,111
150,151,111
148,151,111
147,151,111
148,151,111
150,151,111
154,151,111
159,150,112
166,148,113
172,147,114
174,146,115
172,147,114
169,147,114
168,148,113
169,147,113
176,146,115
180,145,116
181,145,116
182,145,115
183,144,116
189,143,117
195,142,117
192,142,117
195,141,118
204,138,120
208,138,121
191,134,125
154,112,140
138,96,148
137,90,150
141,91,150
138,88,151
177,84,147
170,87,146
187,89,146
147,92,147
104,105,145
131,106,143
144,102,143
111,95,150
117,93,150
138,91,149
148,92,147
136,90,148
132,88,149
128,89,149
132,96,146
128,93,147
132,90,150
123,88,151
123,89,150
113,82,155
115,81,154
95,95,147
58,116,138
70,113,139
93,97,147
100,94,150
86,95,148
76,116,139
186,140,119
204,141,119
201,141,119
201,141,119
200,141,119
200,141,118
198,141,118
197,141,118
196,142,118
195,142,118
194,142,117
192,143,117
190,143,117
188,144,116
186,144,116
184,144,115
182,145,115
182,145,115
180,145,115
180,146,115
180,145,115
180,146,115
178,145,114
176,146,114
177,146,114
176,146,114
174,147,114
173,147,114
171,147,114
171,147,114
172,147,113
172,147,114
171,147,113
169,148,113
168,148,113
166,148,113
163,148,112
160,149,112
160,149,112
159,149,112
157,150,112
156,150,112
156,150,112
156,150,112
155,150,112
152,151,111
151,151,111
149,151,111
149,151,111
150,151,111
151,151,111
150,151,111
150,151,111
149,151,111
150,151,111
150,151,111
149,151,111
148,151,111
146,151,111
148,151,111
150,151,111
154,150,112
158,150,112
167,148,113
174,147,115
172,147,114
170,147,114
168,148,113
167,148,113
170,147,114
178,146,115
181,145,116
182,145,116
185,144,116
188,144,117
193,142,117
200,141,119
199,141,119
194,142,118
199,140,120
205,137,122
206,137,122
201,136,123
161,118,137
140,106,143
134,101,145
117,94,151
163,84,150
177,83,147
192,88,145
168,86,148
128,99,147
125,106,144
141,104,143
121,101,146
117,97,149
137,97,147
143,94,149
133,88,152
144,83,151
150,83,150
166,90,146
153,87,148
160,84,149
148,82,152
139,87,152
108,82,155
122,77,155
111,81,156
102,90,151
99,91,149
106,83,152
114,82,154
105,91,151
86,102,146
186,140,119
204,141,119
202,140,119
201,141,119
201,141,118
200,141,118
199,141,118
198,141,118
197,142,118
196,142,118
194,142,117
192,143,117
190,143,117
189,143,117
187,144,116
186,144,116
185,144,116
184,145,116
182,145,115
181,145,115
181,145,115
180,145,115
178,146,115
177,146,114
176,146,114
175,146,114
173,147,114
172,147,114
171,147,114
171,147,114
172,147,114
173,147,114
172,147,114
171,147,113
169,148,114
167,148,113
164,148,113
162,149,112
161,149,113
159,149,112
157,150,112
156,150,112
156,150,112
156,150,112
155,150,112
152,151,111
151,151,111
150,151,111
149,151,111
150,151,111
151,151,111
150,151,111
149,151,111
148,151,111
149,151,111
150,151,111
148,151,111
146,152,111
146,151,111
147,151,111
150,151,111
153,150,112
159,149,112
166,148,113
170,148,114
170,147,114
169,148,114
167,148,114
167,148,113
170,147,114
177,146,115
180,145,116
183,145,116
187,144,116
188,144,116
192,142,117
198,141,118
205,139,120
197,141,119
197,140,119
203,138,121
205,137,122
206,136,123
198,134,125
156,118,137
141,94,147
118,98,149
125,95,150
166,90,146
193,87,145
178,88,147
158,89,148
146,97,146
127,106,142
121,104,146
113,100,149
121,105,146
114,97,151
104,88,158
121,95,151
128,99,148
131,100,147
131,93,150
146,85,152
132,91,150
122,91,152
102,85,156
120,79,155
108,83,155
120,77,156
113,81,154
113,80,155
113,82,155
98,90,152
103,91,150
186,140,119
204,141,119
202,141,119
201,141,119
201,141,119
200,141,118
199,141,118
198,141,118
197,142,118
196,142,118
195,142,117
193,143,117
191,143,117
190,143,116
188,144,116
187,144,116
186,144,116
185,144,116
183,145,116
182,145,115
180,145,115
180,145,115
179,145,115
178,146,114
176,146,114
175,146,114
174,146,114
173,147,113
172,147,114
172,147,114
174,146,114
173,147,114
172,147,113
171,147,114
170,147,114
169,148,113
167,148,113
164,148,113
164,149,113
162,149,113
160,149,113
158,150,112
158,150,112
156,150,112
155,150,112
153,150,112
151,151,111
150,151,111
150,151,111
150,151,111
151,151,111
150,151,111
150,151,111
148,152,111
148,151,111
148,151,111
147,152,111
146,152,111
146,152,111
147,151,111
150,151,111
155,150,112
161,149,112
166,148,113
169,148,113
170,147,114
169,148,114
167,148,114
168,148,113
171,147,114
176,146,115
180,145,116
183,145,116
186,144,116
188,144,116
189,143,117
193,142,118
199,141,119
199,141,119
196,141,119
199,139,120
205,135,124
205,133,127
205,133,127
193,133,128
154,121,136
131,111,141
114,95,152
133,95,149
186,94,144
184,91,145
151,90,147
133,97,147
133,95,148
146,81,151
142,78,154
125,98,148
111,100,150
106,94,154
121,103,147
127,106,144
120,103,147
111,92,155
110,85,159
131,82,154
137,85,152
121,89,153
122,83,154
106,83,156
116,78,157
102,87,153
104,94,150
105,90,151
90,91,152
99,90,151
186,140,119
204,141,119
202,141,119
202,141,119
202,140,119
201,140,119
200,141,118
199,141,119
198,142,118
196,142,117
195,142,117
193,143,118
192,143,117
190,143,117
188,144,116
187,144,116
186,144,116
184,144,115
183,145,116
182,145,115
181,145,115
181,145,115
181,145,115
179,145,115
177,146,114
175,146,114
174,146,114
173,146,114
172,147,114
173,147,114
174,147,114
174,146,114
172,147,113
171,147,114
170,147,114
171,147,114
170,148,114
167,148,114
168,148,113
167,148,113
164,148,113
163,149,113
160,149,112
158,150,112
155,150,112
153,150,111
152,150,111
150,151,111
150,151,111
150,151,111
150,151,111
150,151,111
150,151,111
148,151,111
147,151,111
147,152,111
147,152,111
146,152,111
146,152,111
147,151,111
151,151,111
157,150,112
163,149,113
169,148,113
171,147,114
171,147,114
169,147,114
167,148,113
168,148,113
170,147,114
175,146,115
180,145,116
181,145,116
185,144,116
188,144,116
188,144,116
190,143,117
196,141,118
200,140,119
198,141,119
198,139,120
205,134,125
203,131,129
203,132,127
203,134,126
196,134,126
161,122,135
119,108,145
120,103,146
149,104,143
159,91,148
138,96,146
124,105,144
122,103,145
144,77,152
146,68,157
127,79,156
126,85,153
130,77,155
137,87,150
129,103,145
117,106,146
106,95,154
104,97,154
124,96,149
130,90,152
138,86,151
136,89,151
116,85,155
111,90,152
121,92,149
118,115,136
113,96,147
92,89,151
102,85,152
186,140,119
204,140,119
203,140,119
203,140,119
202,140,119
201,141,119
200,141,118
199,141,119
198,142,118
197,142,118
195,142,118
194,142,118
192,143,118
191,143,117
189,144,116
187,144,116
186,144,116
185,145,116
184,145,115
183,145,115
182,145,116
183,145,115
182,145,115
180,145,115
178,145,115
176,146,114
175,146,114
173,147,114
172,147,114
172,147,114
172,147,114
172,147,114
172,147,114
171,147,114
170,147,114
171,148,114
170,148,114
169,148,113
170,147,114
170,148,114
167,148,113
164,149,113
161,149,112
158,150,112
156,150,112
155,150,112
153,151,111
152,151,111
151,151,111
150,151,111
150,151,111
150,151,111
150,151,111
149,152,111
148,151,111
147,152,111
146,152,111
146,152,111
146,151,111
148,151,111
152,151,111
157,150,112
163,149,113
169,148,114
172,147,114
172,147,114
170,148,114
169,148,114
169,148,114
171,147,114
175,146,114
178,146,115
178,145,115
183,145,116
186,144,116
187,144,116
190,143,116
193,142,118
197,141,119
196,141,119
196,140,120
203,136,124
202,131,129
203,132,128
202,132,128
201,133,127
194,133,127
159,124,133
113,113,141
136,104,144
149,103,143
133,102,145
122,107,144
122,107,143
133,101,145
127,90,152
129,82,154
139,77,154
134,70,158
139,62,160
139,75,154
119,106,145
103,95,155
106,99,151
121,103,146
123,101,148
122,103,147
121,101,148
136,84,152
135,98,146
122,103,145
122,114,137
113,99,146
93,93,150
99,84,154
186,140,119
205,140,119
204,140,119
203,140,119
202,140,119
201,141,119
200,141,119
199,141,119
198,142,119
197,142,118
196,142,118
194,142,118
193,142,117
191,143,117
190,143,117
188,143,117
187,144,116
186,144,116
185,144,116
184,144,116
184,144,116
184,145,116
184,145,116
182,145,115
179,145,115
176,146,114
175,146,114
173,146,114
172,147,113
171,147,114
171,147,114
172,147,114
172,147,114
171,147,114
171,147,114
171,147,114
170,147,114
170,147,114
171,147,114
170,147,114
166,148,113
163,149,113
159,149,112
157,150,112
156,150,112
155,150,112
154,150,111
153,151,111
152,151,111
152,151,111
150,151,111
150,151,111
149,151,111
149,151,111
148,152,111
147,152,111
146,152,111
146,152,111
146,152,111
148,151,111
152,151,111
157,150,112
164,149,113
169,148,113
173,147,114
174,147,115
172,147,114
170,147,114
170,147,114
172,147,114
174,146,114
176,146,114
178,145,114
184,145,116
186,144,116
187,144,116
190,143,117
189,143,117
189,143,118
192,142,119
193,141,119
197,139,121
205,133,126
203,132,128
202,131,128
201,132,128
200,133,127
192,132,128
153,123,134
117,114,141
144,109,141
144,96,146
123,107,143
123,108,143
133,104,144
120,97,150
128,92,151
129,97,148
114,91,154
124,76,158
148,68,156
130,91,150
112,88,155
123,92,151
123,106,144
121,103,147
122,104,145
118,106,145
127,100,147
142,84,150
146,111,140
134,105,145
111,84,154
120,85,153
111,98,149
187,140,119
205,140,119
204,140,119
203,140,119
202,140,119
201,141,119
200,141,119
199,141,118
198,141,118
197,142,118
196,142,118
194,142,118
193,142,118
192,143,117
191,143,117
189,143,117
187,144,116
186,144,117
186,144,116
186,144,117
186,144,117
186,144,116
184,144,116
183,145,116
180,146,115
176,146,114
175,146,114
173,147,114
172,147,113
171,147,114
171,147,113
172,147,114
172,147,114
171,147,114
170,147,114
170,147,114
170,147,114
171,147,114
172,147,114
169,148,113
165,148,113
162,149,113
160,149,112
157,150,112
156,150,112
155,150,112
155,150,112
154,150,111
153,151,111
153,151,111
152,151,111
150,151,111
149,151,111
148,151,111
148,151,111
147,151,111
147,152,111
146,152,111
147,152,111
148,151,111
152,151,111
156,150,112
162,149,113
170,148,114
175,147,115
175,146,115
173,147,114
171,147,114
172,147,114
172,146,114
173,147,114
176,146,114
179,145,115
186,144,116
189,144,117
187,144,116
187,144,116
186,144,117
186,143,117
188,142,118
191,141,119
196,139,120
204,134,125
203,132,128
202,131,128
201,131,129
199,132,128
193,133,127
189,134,127
152,126,132
123,115,140
149,111,141
129,104,145
127,104,144
131,104,144
118,97,150
128,96,149
126,102,146
109,93,153
116,91,152
133,96,148
134,90,150
141,71,156
136,67,159
132,92,150
119,108,144
123,106,143
119,106,145
125,105,144
128,101,146
154,116,137
167,116,138
130,82,153
134,82,151
163,116,138
186,140,119
205,140,119
203,140,119
203,140,119
202,141,119
201,141,119
200,141,119
199,141,118
198,141,118
197,141,118
196,142,118
194,143,118
193,143,118
192,143,117
191,143,117
189,143,117
188,143,117
187,144,117
186,144,117
187,144,117
188,144,117
187,144,117
185,144,116
183,145,116
181,145,116
178,146,115
175,146,114
174,146,114
172,147,114
171,147,114
171,147,114
171,147,114
171,147,114
171,147,114
171,147,114
171,147,114
170,147,113
172,147,114
174,147,114
171,147,114
167,148,113
163,149,113
161,149,112
158,150,112
156,150,112
155,150,112
155,151,111
155,150,111
153,150,111
153,150,111
153,150,111
152,151,111
151,151,111
150,151,111
150,151,111
149,151,111
148,151,111
148,151,111
148,151,111
148,151,111
151,151,111
157,150,112
163,149,112
171,147,114
175,147,115
177,146,115
