red,green,blue
52,55,26
57,63,33
58,68,36
55,66,32
57,67,31
60,69,34
55,66,31
64,74,30
101,99,38
122,116,46
137,130,54
129,124,50
109,102,41
111,107,47
129,139,77
164,175,123
183,188,143
171,171,121
132,130,76
86,87,37
67,73,28
70,72,33
77,76,38
88,87,43
88,88,38
79,81,30
84,80,29
135,134,108
131,153,171
114,138,162
115,138,163
112,135,162
110,133,160
111,135,163
111,135,164
110,135,165
105,129,159
94,114,141
81,97,122
70,84,108
63,75,96
52,60,80
48,57,77
58,69,91
64,75,95
62,71,89
59,68,84
134,116,29
164,145,42
197,176,86
211,190,107
202,178,74
145,133,26
126,126,33
149,137,51
103,99,40
59,68,31
51,57,27
50,54,27
57,63,33
72,83,45
77,89,47
73,85,42
76,84,45
66,74,35
86,84,26
136,121,37
142,129,47
137,133,50
131,128,49
140,126,58
151,133,65
138,135,72
166,174,123
193,200,161
184,189,148
157,155,103
132,127,73
102,103,52
80,83,41
76,75,38
111,99,56
128,113,62
93,86,44
89,80,39
130,137,129
126,150,173
113,135,159
110,132,157
111,132,156
110,132,158
109,133,162
106,130,160
100,122,152
92,112,142
84,102,130
75,92,118
63,75,97
58,68,88
60,70,93
62,73,95
61,71,92
56,64,83
55,62,80
55,61,79
141,118,33
176,150,53
188,164,82
200,177,94
200,176,81
139,127,27
130,122,31
150,134,46
97,97,33
59,66,25
53,55,23
41,46,20
55,62,35
101,111,74
121,133,90
107,119,75
95,102,60
76,83,38
109,100,28
164,142,37
172,149,45
139,131,46
112,118,54
119,123,68
127,126,71
126,125,72
156,157,105
185,185,138
159,162,114
115,118,68
114,114,60
125,123,72
128,125,77
113,107,63
133,117,70
153,132,79
111,99,53
98,90,54
139,153,158
126,150,173
120,144,168
116,138,163
112,135,161
108,131,158
101,122,150
95,115,143
88,106,134
80,98,127
71,88,116
64,77,103
63,77,102
67,82,110
68,81,107
67,76,96
66,73,91
68,77,98
63,70,88
64,71,91
172,142,51
189,155,60
148,124,44
143,125,48
174,146,54
169,138,32
185,150,35
178,144,35
112,99,22
128,106,35
162,125,40
141,107,32
112,87,32
116,111,70
125,133,97
118,126,89
91,97,60
62,70,31
79,83,26
130,118,36
142,125,39
121,114,47
106,119,71
124,144,100
136,157,111
140,161,114
150,165,115
154,159,108
133,132,78
133,126,67
137,131,68
124,123,65
134,132,79
138,133,81
127,118,69
126,110,65
101,88,44
111,110,89
139,159,174
121,144,166
115,139,164
107,130,157
100,122,150
90,111,139
80,98,125
71,87,113
65,79,104
65,79,104
68,83,108
77,93,120
88,106,134
86,101,126
95,115,144
98,117,147
85,102,129
86,107,141
73,86,113
64,74,98
165,137,50
177,145,55
100,93,21
71,75,6
120,104,18
173,140,31
203,164,40
189,148,35
176,140,53
208,179,92
229,202,104
228,197,88
205,160,52
166,129,51
115,111,71
111,110,69
114,104,40
90,91,16
67,77,17
59,67,20
67,69,21
69,74,29
81,96,54
121,141,95
157,178,133
168,189,145
147,173,121
110,133,79
88,101,48
129,127,69
162,154,89
149,144,79
128,129,68
117,120,63
98,99,50
86,82,41
88,79,41
128,130,121
115,136,157
103,126,152
94,116,143
87,107,134
81,99,126
76,92,117
79,95,119
88,106,132
89,106,131
107,131,161
109,133,161
107,129,157
118,145,176
105,129,158
102,126,159
99,125,159
88,111,143
95,124,164
81,101,136
69,85,118
120,109,47
125,113,49
79,85,29
51,66,4
63,73,1
139,117,30
167,134,38
133,109,24
154,130,51
215,190,109
235,217,143
233,212,127
218,188,92
189,155,71
142,122,65
146,124,53
185,157,37
192,172,27
151,142,12
83,85,11
49,56,11
43,52,11
41,54,12
51,68,25
89,110,63
117,143,86
101,131,67
75,101,39
55,75,19
59,77,24
90,104,48
117,124,65
118,122,62
97,103,47
82,87,39
82,81,40
87,80,45
124,137,145
108,129,152
95,116,141
99,122,150
97,118,145
106,132,163
112,138,169
108,131,160
122,151,182
113,138,166
115,142,172
115,144,175
95,117,146
97,123,159
81,103,135
69,88,120
66,85,117
53,65,90
58,75,105
59,76,106
61,79,113
104,104,40
83,82,26
64,66,15
51,60,6
60,67,11
112,101,45
124,106,50
77,72,16
80,81,19
163,147,72
219,196,117
221,198,123
202,177,104
172,146,79
166,136,58
184,154,55
208,186,70
216,199,74
200,187,49
160,152,36
125,123,36
110,113,30
87,99,19
70,85,13
68,85,14
77,98,26
80,103,30
79,97,33
69,86,27
55,75,19
50,72,20
54,76,23
63,82,27
64,77,29
64,72,33
70,73,38
74,74,35
98,111,114
104,128,157
106,130,158
110,137,166
112,136,165
109,132,160
118,146,177
99,121,150
103,129,163
102,126,156
94,114,143
95,118,150
76,91,119
79,98,131
77,94,124
76,92,120
79,95,125
59,65,84
45,56,78
27,46,71
27,42,65
121,112,25
63,62,9
41,46,8
44,51,4
58,61,10
78,75,25
88,77,25
116,86,19
127,96,22
110,94,29
170,140,63
185,157,86
146,132,76
129,111,52
159,128,47
173,147,58
171,151,63
176,160,61
178,166,62
162,157,58
160,160,56
164,168,58
155,168,47
147,165,40
136,154,35
113,135,34
96,114,40
94,108,45
80,96,33
64,82,22
55,72,20
48,66,16
49,67,17
52,64,21
56,62,27
60,64,30
63,68,24
87,100,89
100,121,146
109,133,159
106,130,158
117,142,172
101,121,148
110,135,167
97,117,146
93,113,143
91,109,139
82,99,125
95,116,148
87,105,133
93,115,147
101,125,159
99,122,153
108,136,173
87,103,130
51,77,109
27,58,94
25,50,85
137,113,21
132,98,24
81,72,11
48,62,7
51,64,11
54,61,13
65,63,15
129,94,22
148,104,26
111,88,28
117,98,41
121,106,52
94,89,42
104,90,36
115,97,36
116,102,39
116,110,34
122,120,37
125,121,46
128,123,45
141,144,41
158,172,31
165,184,34
184,198,52
177,190,67
136,150,55
105,115,55
98,107,51
86,97,39
78,88,34
70,78,31
64,73,28
66,74,30
67,72,31
67,69,32
69,69,33
76,75,29
93,103,88
95,116,141
99,121,148
103,126,155
99,124,156
94,117,147
105,132,164
110,136,167
102,125,155
106,130,162
93,113,140
107,132,165
104,129,160
102,126,159
112,141,177
106,132,164
107,137,174
98,122,155
60,90,126
33,75,118
30,66,112
145,112,30
190,142,48
158,123,36
66,76,16
52,68,17
50,59,17
51,55,17
96,79,25
116,92,30
80,76,27
78,78,35
84,81,38
91,84,35
100,86,35
105,89,36
120,104,31
136,127,25
136,136,24
135,139,31
139,139,40
146,152,31
159,174,7
176,193,10
188,199,49
174,181,72
122,131,53
96,98,51
96,99,50
90,95,44
82,88,42
75,82,40
71,77,38
70,75,36
72,77,37
73,77,35
83,90,34
98,104,37
102,112,95
93,116,147
94,115,141
98,122,153
82,104,134
85,109,143
82,105,137
99,126,160
101,128,162
110,141,177
106,132,164
108,134,167
115,143,178
103,126,158
107,135,171
105,133,169
98,127,162
98,124,159
58,84,119
25,53,90
27,58,96
115,96,27
178,136,51
151,117,43
82,81,29
103,98,44
77,77,24
71,68,16
106,88,31
103,90,35
74,76,29
73,76,29
80,79,29
92,83,29
101,87,29
104,90,28
134,122,25
147,145,11
144,159,5
159,180,8
161,179,15
155,169,20
168,181,7
165,178,15
159,170,34
134,144,38
96,105,31
83,90,31
85,95,35
80,93,38
71,86,37
67,78,37
63,72,34
61,69,31
62,69,31
74,84,35
103,121,39
127,143,57
115,124,93
80,102,130
90,112,139
87,109,141
81,103,135
68,87,117
71,93,125
74,95,126
99,129,166
102,131,166
109,139,174
103,127,158
108,135,172
89,112,147
77,98,133
81,107,145
84,109,144
90,114,148
45,57,85
25,44,73
23,45,76
79,77,20
103,90,28
97,84,32
159,139,85
209,186,127
166,149,77
93,88,16
96,89,29
74,76,28
64,70,25
73,76,26
89,85,29
119,104,39
140,116,41
132,112,27
152,147,28
153,158,8
160,180,0
177,203,1
171,194,3
158,173,25
159,171,26
135,147,29
113,120,38
102,108,36
104,114,28
108,126,19
96,119,20
73,95,28
64,81,31
62,76,30
60,72,27
54,67,23
50,61,23
74,85,36
113,129,69
105,122,125
101,121,139
78,98,125
75,96,125
65,83,111
63,82,112
54,68,93
63,82,113
65,83,112
84,109,143
97,123,155
107,137,173
86,106,138
72,92,127
73,95,131
76,95,126
74,92,122
78,97,128
68,92,126
27,50,81
27,55,91
30,61,99
51,61,5
56,67,5
78,80,21
165,148,91
208,188,131
183,165,93
133,114,40
118,99,43
76,73,25
68,70,20
72,75,18
82,84,23
141,125,50
205,176,79
204,175,64
182,160,41
163,154,36
168,174,21
167,189,9
155,177,17
162,172,35
161,171,22
138,152,21
113,124,35
112,120,40
126,141,30
128,151,16
106,132,18
72,95,26
60,80,25
57,76,22
53,72,19
48,65,16
47,61,19
90,97,54
121,128,93
70,85,112
65,83,116
65,80,104
69,81,101
75,84,96
77,81,89
75,78,88
67,74,89
52,63,82
76,99,131
82,102,133
72,91,122
60,76,105
70,87,115
92,113,145
93,113,145
102,127,161
88,114,152
36,69,108
29,65,105
32,71,113
34,73,117
42,56,0
76,83,14
113,109,39
109,99,47
118,98,58
113,91,49
102,77,43
115,84,49
109,78,44
105,75,36
99,75,38
95,73,38
121,96,55
178,152,84
203,179,90
170,147,52
152,136,59
139,131,60
113,104,36
111,101,31
137,131,36
153,158,35
150,160,48
131,141,56
138,141,46
150,162,28
137,161,16
103,132,16
64,94,20
52,81,18
52,76,17
50,70,17
48,65,18
56,69,25
101,106,67
122,125,89
77,83,82
54,60,72
62,66,70
79,82,84
91,92,92
42,41,46
54,55,64
85,85,93
54,53,60
51,63,88
69,87,115
82,101,131
102,129,163
104,128,159
109,134,168
72,84,109
62,77,105
48,78,118
28,64,109
32,72,118
33,74,120
33,73,117
53,56,9
96,88,30
114,99,49
73,58,35
65,49,32
59,41,32
65,47,37
62,45,37
58,41,35
65,46,39
65,45,39
70,48,39
70,47,36
74,49,37
90,64,44
86,63,42
78,58,40
73,50,39
69,41,32
67,33,25
58,21,17
64,33,22
74,51,34
99,80,52
102,74,44
121,105,45
154,172,23
119,151,14
70,105,14
54,86,15
53,79,18
51,71,19
50,65,20
57,69,26
86,92,54
98,101,68
90,92,70
73,76,78
81,84,86
101,104,103
67,65,67
18,17,25
23,24,35
56,61,77
87,87,91
76,92,118
106,138,179
101,129,165
112,143,181
104,129,161
114,142,174
113,133,155
63,73,89
31,64,106
33,73,120
33,72,117
32,71,116
30,67,110
64,51,19
73,60,32
52,40,30
50,37,30
49,36,32
50,36,32
48,36,32
45,34,32
46,36,35
54,43,41
57,43,40
54,38,33
53,36,29
51,34,28
52,34,26
57,37,28
56,37,28
51,35,27
47,33,26
56,39,30
67,41,28
60,29,19
45,18,13
61,37,26
91,70,44
93,70,55
136,128,53
181,190,63
115,134,39
56,89,13
56,83,17
59,76,25
56,68,25
61,68,28
80,84,46
86,87,67
77,77,72
86,87,86
96,98,96
105,108,104
45,42,43
20,18,26
37,42,57
56,71,101
76,91,119
86,106,137
99,128,168
85,108,138
93,116,144
92,110,129
99,117,134
109,124,136
63,83,110
29,63,104
29,63,103
28,60,101
37,59,93
56,69,99
64,50,22
49,37,30
38,29,27
48,35,31
47,34,31
36,27,26
38,30,29
38,30,29
39,31,32
39,31,32
39,30,28
45,32,28
45,30,25
45,30,24
52,37,27
43,30,23
34,22,20
33,21,18
41,29,23
54,41,32
80,63,48
106,83,60
113,86,59
123,98,64
121,98,64
90,59,39
162,152,86
214,215,105
172,173,79
70,101,16
60,87,20
72,85,37
67,75,35
76,79,38
100,97,70
76,74,69
60,58,54
68,68,64
86,87,86
103,105,102
71,68,69
23,20,24
29,30,43
47,55,73
71,85,105
83,98,119
90,110,134
90,109,134
100,121,145
99,119,141
112,134,158
82,96,120
37,66,103
29,62,99
33,60,94
48,53,74
61,60,82
88,90,121
43,34,25
38,30,28
41,31,29
47,33,30
42,31,29
44,37,35
40,34,33
24,19,20
32,26,27
38,29,27
46,32,28
48,33,28
50,33,26
49,31,23
55,37,25
64,44,26
92,71,44
120,99,66
140,119,85
144,123,90
144,121,92
145,121,96
148,120,96
146,116,91
144,115,85
145,119,85
157,139,97
160,144,94
157,144,83
104,114,41
78,99,35
84,95,51
80,85,48
89,87,54
70,63,54
48,41,38
39,34,32
36,31,31
52,48,48
86,85,84
107,108,109
65,60,59
21,16,19
28,26,31
45,49,59
63,78,99
83,105,135
105,134,170
112,139,174
99,113,143
90,99,134
45,67,104
30,68,110
29,64,98
69,79,93
88,103,125
75,90,113
65,77,97
35,28,26
37,29,28
40,31,30
38,29,28
39,30,27
37,29,28
32,26,26
33,25,25
48,36,33
44,31,26
34,24,21
35,23,21
45,29,24
58,37,28
75,50,35
108,82,56
130,106,80
143,119,95
137,107,82
109,76,54
99,68,49
103,71,53
104,69,51
111,78,56
125,103,70
130,108,72
130,108,70
125,101,64
120,95,61
123,96,63
118,98,62
102,98,63
91,96,59
74,69,49
27,17,17
18,12,14
14,9,13
17,10,13
27,15,15
39,28,26
87,85,84
121,123,122
108,109,108
72,69,69
30,30,41
67,80,111
98,114,151
93,102,131
82,83,107
78,78,97
60,76,103
33,72,114
30,68,108
57,75,94
95,96,94
108,112,113
93,111,135
79,94,117
33,27,26
31,25,25
26,22,22
23,18,19
27,21,21
28,21,21
28,22,22
41,32,31
37,27,24
28,20,19
27,19,17
32,21,19
39,25,21
55,34,25
79,51,37
98,69,53
95,70,55
98,68,50
99,64,42
86,53,35
78,49,34
84,48,29
91,50,28
114,83,53
135,119,82
133,115,76
125,103,64
122,98,58
118,94,54
111,85,49
111,83,49
97,65,47
103,84,61
88,74,57
54,39,35
43,32,31
37,27,28
34,23,21
35,22,18
38,21,16
46,29,25
99,97,98
128,133,137
126,130,131
60,55,56
52,49,64
97,101,122
106,110,121
110,112,119
82,91,106
36,72,110
32,72,114
43,73,104
82,80,79
75,73,71
94,95,91
98,107,120
91,116,149
27,24,24
24,21,21
30,24,25
26,20,20
24,19,19
26,20,20
33,28,30
33,28,29
29,23,24
30,22,22
27,20,19
27,19,18
39,23,20
58,34,23
76,45,27
78,50,34
72,48,33
78,49,30
88,49,28
62,32,22
63,38,27
83,44,23
100,55,27
125,89,54
153,139,97
149,132,91
142,120,78
127,101,63
108,77,46
92,61,36
89,57,34
81,48,31
77,45,34
92,63,50
82,57,45
70,46,37
63,40,33
54,32,27
43,24,18
43,24,18
47,25,18
55,34,28
93,89,91
120,125,129
108,109,110
62,57,54
91,93,98
116,121,128
106,113,121
44,73,106
32,74,119
32,70,108
79,83,90
111,75,57
108,87,74
75,74,73
98,104,110
92,115,146
25,22,21
28,23,24
26,21,22
22,17,18
19,15,14
23,20,21
31,28,32
33,29,32
31,27,29
29,24,26
26,20,22
31,20,18
50,29,21
69,42,27
78,49,30
69,42,27
66,41,27
81,49,31
102,57,31
60,34,24
70,40,27
96,49,25
111,63,33
126,78,45
140,99,64
140,99,63
131,86,50
108,60,34
86,43,27
77,40,27
78,40,26
79,41,26
70,38,25
72,41,30
74,47,35
51,27,20
48,23,16
53,26,18
53,27,18
53,26,17
55,29,18
57,29,18
60,33,23
95,86,86
118,121,124
116,117,114
82,79,76
81,79,77
59,79,101
32,74,118
31,73,118
47,60,81
100,59,40
115,71,49
117,76,57
80,70,68
98,105,110
116,130,146
27,23,24
27,22,23
24,20,21
22,17,18
21,17,17
25,22,25
31,27,32
32,29,33
32,29,33
32,27,31
31,22,22
46,26,20
66,42,28
63,40,27
58,35,25
73,43,27
71,46,31
82,50,33
115,66,38
58,34,25
63,40,32
106,56,34
111,61,36
127,77,45
133,80,47
134,78,44
121,66,35
107,57,30
89,45,26
71,37,24
73,40,26
80,43,27
75,40,24
72,39,25
73,42,31
65,39,30
45,21,15
53,24,15
61,29,17
65,32,19
67,33,19
71,36,22
70,36,22
67,34,22
83,52,41
103,72,62
122,92,78
94,86,86
34,71,110
33,75,120
29,67,107
70,56,58
108,64,43
111,70,49
105,66,46
83,60,50
96,102,108
120,131,141
24,20,21
23,19,20
21,17,18
20,16,16
20,16,17
22,19,21
25,22,25
28,25,29
31,28,32
31,26,28
32,22,21
39,25,21
38,24,21
48,32,24
79,47,30
101,59,35
86,55,35
75,44,27
109,63,36
67,44,34
60,44,43
107,61,43
113,65,41
127,77,46
129,76,42
121,68,36
101,52,27
99,54,30
88,47,26
68,35,22
59,28,22
73,39,25
78,42,25
77,41,25
75,40,27
75,44,32
54,29,23
49,22,15
62,28,16
73,35,20
77,39,21
84,43,26
86,45,28
83,42,25
82,42,26
101,53,34
121,74,51
53,67,93
32,75,122
31,73,117
55,62,79
100,65,52
108,67,50
98,59,42
95,69,56
109,111,117
117,139,164
117,147,180
20,17,18
22,19,20
23,19,20
22,18,19
21,17,18
23,19,21
27,23,26
30,26,30
30,26,30
29,23,25
33,27,27
34,26,26
49,32,26
89,63,41
103,61,36
119,72,42
108,66,38
76,42,23
88,47,26
72,40,25
59,36,30
101,59,43
110,65,42
116,68,39
111,62,32
94,50,27
85,44,23
94,51,28
96,52,29
76,40,23
58,24,21
69,33,26
73,39,24
80,42,24
79,42,25
77,42,27
69,39,28
48,23,16
57,26,15
72,34,19
83,42,22
91,48,27
95,50,30
95,50,30
95,50,31
101,56,36
69,60,65
32,73,118
33,75,121
39,68,102
102,68,53
117,72,50
99,60,44
93,71,61
111,119,131
120,148,179
113,141,173
112,136,167
22,19,20
23,20,21
22,19,20
21,18,18
24,19,20
24,20,21
26,22,25
28,24,27
30,26,30
36,33,37
41,35,38
52,36,32
84,59,43
116,88,58
114,69,40
127,79,48
126,78,47
101,58,31
83,43,21
74,36,20
72,40,27
86,50,33
96,55,31
97,53,28
95,52,26
95,53,25
87,45,21
80,40,21
98,55,30
78,38,25
85,46,31
90,44,35
74,37,27
77,40,23
85,45,25
84,45,26
78,41,26
56,28,20
57,25,16
74,35,19
86,43,23
96,50,29
101,54,31
101,54,31
99,52,31
81,50,39
35,65,100
33,76,121
30,71,115
80,66,67
125,79,54
108,69,50
93,70,60
105,116,132
112,137,167
114,144,178
114,142,173
109,130,157
22,19,20
25,21,22
25,21,23
24,20,21
23,19,20
19,17,17
22,19,21
26,24,27
31,27,31
36,30,35
57,43,40
74,51,38
98,75,54
114,89,60
104,62,38
118,71,44
128,79,46
119,69,36
99,53,24
79,38,17
71,34,18
80,42,23
91,47,24
98,52,24
104,63,32
117,81,44
100,58,29
72,34,19
103,56,32
81,39,27
95,56,41
121,75,55
94,42,35
76,38,23
102,64,36
110,76,46
90,51,29
65,33,21
62,28,17
80,38,20
95,48,26
107,57,33
110,61,34
109,62,37
98,52,29
48,52,67
30,70,113
31,73,118
50,61,81
110,66,45
116,74,52
96,70,58
98,105,117
111,138,170
111,140,174
109,136,169
112,140,173
106,129,158
23,19,20
24,20,20
21,17,18
24,20,21
23,19,20
26,21,24
25,21,24
28,24,27
29,24,28
37,27,27
55,42,36
56,41,35
61,46,36
76,55,40
79,46,30
104,60,38
128,77,46
125,73,39
114,62,31
106,55,26
105,56,26
106,58,30
117,73,41
142,115,76
157,142,96
162,149,98
128,96,54
86,42,23
116,69,45
93,45,32
112,70,51
144,100,77
118,55,48
82,41,26
104,58,33
116,73,44
99,56,32
72,38,24
70,34,20
89,44,24
101,52,29
110,60,33
113,63,35
116,66,38
84,54,44
31,63,98
31,70,112
32,65,104
79,53,45
108,64,43
95,67,53
95,98,104
103,125,156
105,132,167
106,135,171
107,132,163
114,142,175
113,141,174
23,19,19
26,21,23
25,20,21
25,20,21
27,22,24
28,23,25
27,23,26
29,25,28
29,25,28
33,27,31
37,31,35
41,34,35
48,36,31
56,38,29
70,40,28
107,65,44
133,83,55
131,77,46
125,72,40
127,75,41
138,87,52
142,90,59
156,123,87
177,167,127
178,166,122
174,157,103
143,104,57
104,57,31
113,64,41
99,48,35
130,82,63
153,110,86
123,61,55
90,45,28
111,62,37
119,69,41
108,61,36
76,40,27
77,40,24
96,52,30
108,61,36
113,63,36
116,66,37
109,61,37
47,58,79
29,67,107
29,67,107
51,53,66
95,53,32
95,62,48
92,91,91
97,115,141
104,132,172
99,126,163
110,138,173
108,131,161
116,144,176
114,143,176
24,20,21
27,22,24
24,19,20
27,21,23
27,23,25
26,22,24
26,22,24
28,25,28
33,28,32
34,28,32
34,28,31
33,26,28
34,25,24
38,25,23
50,30,25
77,43,32
111,66,43
114,65,39
109,61,33
120,70,38
131,81,49
141,89,56
145,93,59
144,96,63
149,103,66
156,112,74
139,89,50
112,64,41
117,66,43
97,47,36
138,96,73
149,104,85
124,67,64
99,52,32
123,75,44
127,80,49
110,63,38
78,42,28
81,43,27
101,57,35
111,66,42
113,64,38
115,63,35
72,55,56
28,64,104
29,66,106
35,57,85
84,49,35
97,56,36
95,88,85
100,107,115
84,102,136
91,117,157
100,125,159
117,144,176
111,134,163
113,140,172
116,145,177
26,21,23
24,20,21
25,20,21
25,20,22
23,19,21
24,20,23
26,22,25
31,27,31
34,29,33
35,30,34
37,32,36
42,34,36
65,50,42
93,64,46
108,67,46
112,71,50
107,67,45
102,60,34
102,57,29
99,53,29
108,62,40
125,78,52
141,87,54
140,84,46
145,91,52
150,98,61
133,83,47
120,71,48
131,82,61
98,52,41
134,94,69
135,86,74
113,61,53
115,68,39
143,108,70
136,97,63
115,74,47
81,45,30
90,49,32
103,57,36
107,61,38
109,61,36
93,55,39
35,58,90
28,65,105
28,59,96
67,47,45
101,53,31
96,74,65
106,111,113
97,108,126
83,105,144
85,108,144
106,129,158
118,144,175
113,138,168
110,137,167
116,144,177
23,19,19
23,18,19
26,21,22
22,18,20
22,18,20
23,19,21
27,22,24
32,25,28
32,26,29
33,27,30
39,32,35
67,48,42
110,80,53
124,81,52
129,82,54
136,91,63
120,80,52
102,62,34
100,56,32
85,44,26
83,45,29
106,60,41
141,90,62
141,87,54
144,90,54
142,88,52
134,84,52
133,83,58
135,86,60
105,57,43
124,73,60
122,71,66
116,66,43
123,75,42
125,78,46
123,76,45
103,59,37
83,47,32
98,54,35
104,58,37
102,57,36
96,52,31
49,51,66
27,61,101
27,60,99
42,46,61
102,57,35
99,64,49
98,98,100
105,108,110
85,101,132
82,105,145
105,130,163
111,133,160
114,140,171
111,138,168
108,133,164
114,143,175
20,16,16
24,19,20
28,22,23
23,19,20
23,19,21
26,21,23
26,21,22
30,23,26
29,23,26
34,26,27
61,40,34
100,64,48
118,75,50
128,79,52
136,87,59
140,96,67
113,75,48
102,63,36
107,61,35
72,44,31
84,50,36
94,47,30
131,80,53
145,91,60
142,87,54
124,70,41
135,83,56
140,90,63
135,84,56
101,54,36
105,53,51
116,69,53
123,74,43
120,70,40
117,66,38
112,62,37
89,50,34
94,53,36
101,56,37
97,54,36
88,47,30
57,43,45
25,54,89
27,58,94
28,49,78
65,40,31
92,65,55
92,97,109
101,105,108
92,97,106
65,82,117
89,112,145
118,144,173
112,135,163
107,133,164
111,138,169
108,132,163
114,143,176
18,14,15
23,18,18
26,20,21
25,20,21
24,20,21
26,21,22
28,23,25
28,22,24
30,23,24
63,40,33
112,72,52
132,86,61
130,82,57
125,77,49
135,86,57
133,91,63
99,68,46
110,69,44
120,71,42
46,30,26
80,49,37
107,56,34
125,73,46
146,90,58
147,91,59
122,66,38
120,68,43
136,84,54
129,78,48
86,46,31
102,57,44
119,70,43
117,67,40
116,67,41
111,62,38
92,52,35
86,49,37
92,52,36
88,49,34
79,43,30
55,37,36
26,47,77
25,52,86
24,49,79
48,37,40
71,50,46
82,97,122
93,101,110
102,104,106
72,83,107
77,99,134
105,126,155
112,137,168
108,133,164
104,130,162
110,137,170
104,128,158
112,141,175
18,14,14
21,16,17
23,18,18
23,18,19
23,18,19
25,20,21
27,22,24
29,23,27
47,30,27
88,53,38
118,74,50
129,82,54
129,80,53
126,76,47
128,79,50
118,78,53
105,73,51
124,80,53
129,80,52
46,32,30
95,61,46
121,69,41
132,78,47
145,90,57
154,103,70
142,85,53
118,62,36
120,70,43
113,63,37
87,46,28
98,53,33
108,61,36
108,61,38
106,59,37
88,49,34
75,43,35
74,41,32
70,39,28
64,36,28
45,33,36
23,39,63
24,47,78
23,47,77
40,40,50
66,46,41
74,89,114
86,99,118
100,103,105
95,97,100
58,72,101
103,127,160
103,124,153
101,126,160
102,128,161
102,127,159
109,137,170
102,126,156
109,138,172
19,15,16
20,16,17
22,17,18
22,17,17
20,16,16
23,18,18
24,19,20
27,21,24
40,27,25
75,46,35
107,64,42
120,72,43
122,73,42
126,74,43
131,80,50
113,74,49
115,78,53
130,84,57
133,82,50
56,31,23
107,65,43
129,77,46
140,87,55
165,138,100
177,162,121
161,124,86
139,90,57
120,74,46
116,69,43
110,60,36
108,57,32
106,58,35
98,53,34
96,59,40
83,61,37
64,50,30
64,53,46
45,41,45
29,31,42
21,37,61
22,42,72
22,44,74
34,39,55
64,45,40
71,83,103
76,93,120
91,95,99
104,105,106
76,80,91
77,93,120
100,122,152
95,118,152
95,120,154
100,125,159
100,124,155
109,137,171
102,125,156
108,135,169
20,15,15
21,17,17
22,17,17
21,16,16
21,16,17
22,17,18
22,17,18
22,17,19
29,20,20
56,33,27
100,58,36
114,66,39
116,67,38
120,71,40
124,76,46
116,76,50
113,78,54
130,84,54
132,81,46
94,53,33
115,69,43
136,82,50
147,97,62
175,159,121
181,170,131
178,163,121
170,151,108
157,134,90
130,90,57
129,90,60
126,84,54
96,48,29
108,72,49
174,158,101
115,120,40
57,72,10
53,61,24
42,56,49
23,42,65
20,35,57
28,39,58
33,40,54
51,37,34
65,72,89
69,85,109
88,92,98
96,97,98
98,97,96
76,88,110
84,102,131
86,109,141
88,112,146
94,119,151
101,126,160
97,121,152
105,134,169
99,122,153
103,130,164
20,16,16
21,17,17
19,15,15
19,16,16
21,17,17
22,17,18
23,18,19
22,16,18
22,16,17
34,22,21
79,44,29
96,54,33
103,58,35
113,64,37
119,71,41
117,75,48
111,76,50
125,82,51
124,77,43
124,76,45
130,81,49
137,83,48
143,89,51
164,140,103
174,161,125
169,151,113
164,145,105
160,143,99
158,139,97
154,134,97
116,79,52
135,102,68
179,156,95
155,147,66
90,111,12
67,92,6
55,66,13
45,49,14
42,50,40
51,52,58
58,55,56
44,38,37
55,53,57
71,77,86
83,84,86
93,95,99
99,102,103
92,91,89
72,81,106
75,88,119
83,99,132
88,103,134
92,108,138
98,117,151
93,113,143
102,131,167
95,120,152
99,126,160
25,21,17
20,16,16
21,17,17
20,17,17
21,17,18
21,17,17
22,17,18
23,17,18
21,16,17
27,18,18
40,28,27
47,34,33
51,33,28
67,40,28
84,47,28
101,58,34
126,93,65
144,120,88
154,129,92
143,107,71
131,84,50
129,77,42
128,74,38
137,98,65
148,124,93
156,140,107
163,151,114
161,148,111
151,132,96
141,113,75
186,165,121
225,208,153
183,158,93
124,115,32
91,116,6
73,107,1
68,89,6
57,64,25
65,63,63
70,68,70
61,58,59
41,38,39
66,67,69
79,81,82
84,86,92
87,89,94
84,86,92
78,74,87
68,64,90
73,72,98
86,84,114
87,79,106
86,82,109
93,80,107
90,91,118
98,104,137
93,106,138
97,118,153
55,51,28
26,22,19
20,16,16
19,15,16
19,15,16
19,15,15
21,16,17
24,17,19
21,16,17
21,15,17
26,20,23
32,26,30
36,30,34
36,28,30
34,24,24
35,22,20
45,28,24
65,47,39
87,73,60
108,94,75
118,102,76
113,88,63
110,77,51
116,83,57
120,89,64
120,88,62
135,112,78
127,103,65
135,110,56
177,160,85
212,199,137
205,188,131
157,135,77
123,117,39
102,129,7
94,134,0
86,111,13
70,70,66
67,65,71
54,51,55
46,44,49
63,63,68
67,69,74
69,71,77
72,75,82
75,76,80
55,51,59
58,61,89
79,91,124
79,88,116
87,98,129
88,102,133
83,92,121
91,94,124
87,87,115
95,94,126
89,89,117
94,100,132
64,63,33
47,44,28
20,16,16
21,16,15
17,13,13
18,14,15
22,16,16
21,16,16
19,14,15
19,14,16
23,18,20
30,24,28
34,29,34
39,33,37
40,33,36
37,30,32
31,24,26
29,22,25
30,24,28
42,32,33
70,42,34
88,47,31
103,70,50
