newGT4.3-1to1-0.5-Run5-planet04,earth,2.22179,0.83639,4.58887,37.4967,3.68526,0.26623,7.42462,45.8216
newGT4.3-1to1-0.5-Run5-planet04,earth,2.30031,0.83672,4.58909,37.4985,3.68543,0.26620,7.42057,45.8236
newGT4.3-1to1-0.5-Run5-planet04,earth,2.34435,0.84023,4.57943,37.4195,3.67767,0.26661,7.57874,45.7580
newGT4.3-1to1-0.5-Run5-planet04,earth,2.34912,0.84374,4.57023,37.3443,3.67028,0.26747,7.72869,45.6961
newGT4.3-1to1-0.5-Run5-planet04,earth,2.35271,0.84407,4.57044,37.3461,3.67045,0.26748,7.72449,45.6980
newGT4.3-1to1-0.5-Run5-planet04,earth,2.36724,0.84758,4.57258,37.3636,3.67217,0.26704,7.69029,45.7134
newGT4.3-1to1-0.5-Run5-planet04,earth,2.37362,0.85108,4.56308,37.2859,3.66454,0.26734,7.84573,45.6487
newGT4.3-1to1-0.5-Run5-planet04,earth,2.40075,0.85459,4.56488,37.3006,3.66599,0.26782,7.81123,45.6609
newGT4.3-1to1-0.5-Run5-planet04,earth,2.47619,0.85810,4.56701,37.3181,3.66770,0.26742,7.77702,45.6763
newGT4.3-1to1-0.5-Run5-planet04,earth,2.48490,0.85843,4.56724,37.3199,3.66788,0.26741,7.77286,45.6784
newGT4.3-1to1-0.5-Run5-planet04,earth,2.55815,0.86194,4.56929,37.3367,3.66953,0.26723,7.73896,45.6930
newGT4.3-1to1-0.5-Run5-planet04,earth,2.67980,0.86544,4.57104,37.3510,3.67094,0.26771,7.70530,45.7048
newGT4.3-1to1-0.5-Run5-planet04,earth,2.71935,0.86895,4.56191,37.2764,3.66360,0.26821,7.85450,45.6429
newGT4.3-1to1-0.5-Run5-planet04,earth,2.74644,0.87246,4.56363,37.2904,3.66498,0.26879,7.82059,45.6544
newGT4.3-1to1-0.5-Run5-planet04,earth,2.75829,0.87596,4.56567,37.3071,3.66662,0.26859,7.78697,45.6690
newGT4.3-1to1-0.5-Run5-planet04,earth,2.77930,0.87947,4.56749,37.3220,3.66809,0.26887,7.75360,45.6815
newGT4.3-1to1-0.5-Run5-planet04,earth,2.89747,0.88297,4.55869,37.2501,3.66101,0.26957,7.89706,45.6221
newGT4.3-1to1-0.5-Run5-planet04,earth,2.89791,0.88648,4.56079,37.2672,3.66270,0.26912,7.86348,45.6373
newGT4.3-1to1-0.5-Run5-planet04,earth,2.95300,0.88999,4.56286,37.2842,3.66437,0.26879,7.83016,45.6523
newGT4.3-1to1-0.5-Run5-planet04,earth,2.97200,0.89349,4.55385,37.2105,3.65713,0.26906,7.97725,45.5909
newGT4.3-1to1-0.5-Run5-planet04,earth,2.99172,0.89700,4.54509,37.1389,3.65009,0.26951,8.12013,45.5315
newGT4.3-1to1-0.5-Run5-planet04,earth,3.02136,0.90050,4.54714,37.1557,3.65174,0.26932,8.08608,45.5463
newGT4.3-1to1-0.5-Run5-planet04,earth,3.28870,0.90401,4.54908,37.1716,3.65330,0.26937,8.05229,45.5601
newGT4.3-1to1-0.5-Run5-planet04,earth,3.32928,0.90435,4.54927,37.1731,3.65346,0.26941,8.04814,45.5619
