y,cb,cr
52,127,131
51,125,132
55,127,131
41,124,132
39,122,135
37,123,132
36,124,130
39,124,131
42,122,131
55,116,132
50,114,131
53,111,132
54,109,132
54,109,133
52,110,133
49,112,131
44,115,130
44,114,130
54,109,134
48,112,131
41,115,130
43,116,129
38,118,131
36,118,131
39,117,129
31,121,127
30,123,127
210,143,114
209,143,114
207,144,114
205,144,113
207,143,114
209,142,115
206,143,115
204,144,114
204,144,115
204,143,115
206,142,115
210,140,116
214,138,117
209,140,116
203,143,114
203,144,114
203,143,114
203,143,115
203,143,115
203,143,115
202,143,115
202,142,115
202,142,115
202,142,115
203,141,115
203,142,116
203,142,115
204,141,116
205,140,116
205,140,116
205,140,116
207,139,117
209,138,117
213,136,118
218,135,117
218,135,117
217,135,117
217,135,117
217,135,117
216,134,117
216,134,117
215,134,117
215,134,118
214,134,118
214,133,118
214,132,119
213,132,119
212,134,118
212,133,118
212,132,119
211,132,120
211,132,120
211,131,120
211,131,120
210,129,121
210,129,121
209,130,121
209,130,121
207,131,121
207,132,121
206,132,121
204,132,121
204,132,121
201,134,121
198,135,120
196,135,121
196,135,121
195,134,121
195,134,121
195,134,122
195,133,122
193,133,123
191,134,122
190,134,123
186,133,123
162,129,129
156,128,130
156,128,131
154,128,130
153,129,130
151,129,130
151,129,130
150,129,130
149,128,130
149,129,130
148,129,130
147,129,129
146,129,130
145,130,130
143,129,129
141,128,130
130,126,130
73,127,130
44,124,131
81,124,134
63,124,132
42,125,131
43,122,133
48,123,133
43,126,131
50,127,130
39,123,131
36,124,129
38,127,130
37,124,130
33,126,128
44,127,129
45,126,130
47,127,129
45,125,130
48,125,131
45,125,132
37,124,132
39,123,133
39,124,132
47,124,131
51,126,130
57,123,130
59,112,133
61,106,135
57,107,133
52,110,132
55,108,133
50,110,133
49,111,132
47,112,131
45,114,132
46,113,130
41,116,128
34,121,127
34,121,127
39,117,129
37,118,128
28,123,127
27,124,126
210,143,114
208,143,114
207,144,114
206,144,114
207,143,114
209,143,114
206,143,114
204,143,114
203,144,114
204,144,115
205,142,115
209,141,116
213,140,117
208,141,116
203,143,114
203,144,114
203,143,114
203,143,115
203,143,115
203,143,115
202,143,115
202,143,115
202,142,115
202,142,115
203,141,115
203,142,116
204,141,116
204,141,116
205,141,116
205,140,116
205,140,117
207,139,117
210,138,117
213,136,118
217,136,117
216,135,117
216,135,117
217,135,117
217,135,117
216,135,117
216,134,117
215,134,117
214,134,117
214,134,118
214,133,118
214,132,119
214,133,118
212,133,118
212,132,119
212,132,119
212,132,120
211,132,120
211,132,120
210,131,121
210,130,121
210,130,121
209,130,121
208,131,121
207,131,121
206,131,121
205,132,121
204,132,121
204,132,121
199,134,120
197,135,120
196,136,120
195,135,121
195,135,121
194,134,121
194,134,122
195,133,122
193,133,123
191,134,122
191,134,122
178,132,125
158,128,130
156,128,130
154,129,130
154,128,130
152,129,131
152,130,131
151,128,130
150,129,130
149,129,130
148,129,130
148,130,129
146,129,130
146,129,130
145,129,130
143,128,130
138,127,130
127,126,131
118,128,130
103,126,131
109,126,131
66,127,130
39,127,129
70,123,132
70,123,131
45,125,131
51,126,129
41,124,131
37,126,130
39,126,130
40,124,132
35,126,130
45,128,129
44,125,131
37,125,130
39,126,130
41,126,130
43,124,131
41,124,132
41,125,131
39,125,130
59,129,129
67,128,128
59,121,129
56,112,134
55,111,132
47,113,130
56,108,135
56,108,133
52,110,133
49,110,133
43,115,131
43,115,131
41,116,129
35,120,128
30,122,127
31,123,126
33,122,127
34,120,127
31,122,127
30,124,125
209,143,114
208,143,114
207,144,114
206,144,114
206,144,114
208,143,115
205,144,115
204,144,115
203,144,114
203,144,115
205,143,115
209,141,116
213,139,117
207,142,115
203,144,114
203,144,115
203,143,114
203,143,114
203,143,114
203,143,115
203,143,115
202,143,115
202,142,115
203,142,115
203,142,116
203,142,115
204,142,116
204,141,115
205,141,116
205,141,116
205,140,116
207,139,117
210,137,117
215,136,117
217,136,117
215,135,117
216,134,117
217,134,117
216,134,117
216,134,117
216,134,117
215,134,117
214,134,117
214,134,118
214,133,118
214,132,119
214,132,119
212,133,118
211,132,119
212,132,120
211,132,120
211,132,120
211,131,120
210,131,121
210,130,121
209,130,121
209,130,121
209,130,121
207,131,121
206,131,121
205,132,121
204,132,121
203,133,121
198,135,120
197,136,120
196,135,121
196,135,121
195,135,121
193,135,121
194,134,122
195,133,122
193,133,122
192,134,123
190,134,123
167,130,127
157,128,130
156,129,130
156,129,130
155,129,130
154,129,131
153,129,130
152,129,130
151,129,130
149,129,130
148,129,130
147,130,129
146,129,130
146,129,130
145,129,130
144,129,130
137,126,130
126,126,132
122,127,131
117,126,130
113,125,131
84,125,131
58,126,132
94,125,132
90,123,130
60,124,130
51,127,129
38,125,130
36,125,130
39,125,131
39,124,131
35,126,129
45,127,129
43,126,131
37,126,131
38,124,131
41,124,131
41,124,131
39,123,132
42,125,131
44,125,131
53,126,132
56,119,131
56,112,131
57,110,133
54,111,132
43,115,129
55,109,133
53,109,132
46,113,130
46,114,131
40,117,129
44,115,131
39,117,129
33,120,127
31,123,127
27,124,127
32,121,130
39,118,128
33,121,127
29,123,126
208,144,114
207,144,114
206,144,114
206,144,114
206,144,113
207,143,114
205,144,115
204,143,114
203,143,114
203,144,115
205,143,115
209,141,116
213,139,116
207,142,115
203,144,114
203,144,114
203,144,114
203,143,114
203,143,114
203,143,114
203,143,115
202,143,115
202,142,115
203,142,115
202,142,115
203,142,115
204,141,116
204,141,115
205,141,116
205,141,116
205,140,116
207,139,117
211,137,117
217,136,117
218,135,117
216,136,117
216,135,117
217,135,117
216,135,117
216,134,117
216,134,117
215,134,117
214,134,117
214,134,118
214,134,118
214,132,119
213,132,119
211,133,118
211,132,119
212,132,120
212,132,120
211,131,120
211,131,120
211,131,121
210,130,121
210,130,121
209,131,121
208,131,121
207,131,121
206,132,121
205,132,121
205,132,121
202,133,120
199,136,120
197,136,120
196,136,120
195,135,121
195,135,121
193,135,121
195,133,122
195,133,122
193,133,122
191,133,122
190,133,123
165,130,128
157,128,130
157,129,130
156,130,130
156,129,130
154,128,130
153,128,130
152,129,130
150,130,130
149,130,130
148,129,130
147,130,129
147,129,130
146,129,130
146,129,130
143,129,130
137,128,131
127,127,131
123,127,131
120,126,130
110,125,131
102,124,133
96,126,133
97,126,132
93,123,130
85,121,129
54,125,130
39,125,131
37,125,130
39,125,131
39,123,132
35,124,129
43,124,130
43,125,131
38,125,132
38,125,131
43,125,131
41,123,132
39,124,131
40,125,131
50,122,133
47,123,133
51,118,133
54,116,131
55,111,133
55,109,133
46,113,129
41,116,129
56,108,133
50,111,131
41,117,130
39,117,129
42,116,130
34,120,127
31,121,128
30,123,128
27,124,128
30,122,128
38,120,127
31,122,127
30,122,126
207,144,114
207,144,114
206,144,114
206,144,114
206,144,114
207,143,114
205,144,114
204,144,115
203,144,114
203,144,115
205,143,115
209,141,116
212,140,116
208,141,115
203,144,115
203,144,114
203,144,114
203,143,114
203,143,114
203,143,114
203,143,115
202,143,115
202,142,115
203,143,115
203,142,115
203,142,116
204,141,116
204,141,116
205,141,116
205,140,116
205,140,116
207,138,117
211,137,117
216,136,117
218,136,117
217,135,116
217,135,117
217,135,117
216,134,117
216,134,117
215,134,117
215,134,117
214,134,117
214,134,118
214,133,118
214,132,119
214,132,119
212,133,118
212,132,119
212,132,120
212,132,120
211,131,120
211,131,121
211,131,121
210,130,121
209,130,121
209,130,121
208,131,121
207,131,121
206,132,121
205,132,121
204,132,121
201,134,120
197,136,120
197,136,120
196,135,120
195,136,120
195,135,121
194,135,121
196,133,122
194,133,123
193,134,122
191,134,122
191,133,123
174,132,126
157,129,130
157,129,130
155,129,130
155,129,130
154,129,130
153,128,130
152,129,130
150,129,130
149,129,130
148,129,130
147,129,130
147,129,130
146,130,130
145,130,129
143,129,129
138,128,130
127,126,130
124,127,131
122,126,130
113,125,130
103,124,130
99,124,132
95,124,134
94,124,132
81,121,129
52,126,129
40,125,130
39,126,130
40,125,130
38,123,132
38,126,130
48,126,130
43,125,131
39,125,131
40,127,129
43,126,130
37,124,132
36,125,131
38,126,130
46,121,133
45,118,130
52,113,132
52,116,132
52,114,132
54,110,132
49,112,131
44,115,131
41,117,130
41,117,127
36,118,128
43,115,131
49,112,131
36,120,129
28,124,127
30,123,128
27,124,127
27,124,126
30,123,126
29,123,126
29,124,125
207,144,114
207,144,114
206,144,114
206,144,114
207,144,114
207,143,114
205,144,114
204,144,114
203,144,114
204,143,114
205,143,115
208,141,115
211,140,116
208,142,115
203,143,114
203,143,114
203,144,115
203,144,115
203,144,115
203,143,114
202,143,114
202,143,115
202,142,115
202,142,115
202,142,115
203,142,115
204,141,116
204,141,116
205,140,116
205,141,116
205,141,116
206,139,117
210,137,117
215,136,117
217,136,116
218,135,117
217,135,117
216,134,118
216,134,117
216,135,117
215,134,117
215,134,117
215,134,117
214,133,118
213,133,118
214,132,119
213,132,119
212,133,118
212,132,119
212,131,120
212,131,120
211,131,120
211,131,120
211,130,121
210,130,121
209,130,121
209,130,121
208,131,121
207,131,121
206,132,121
205,132,121
204,132,121
201,134,120
197,136,120
197,135,120
196,135,120
195,135,120
194,136,120
194,135,121
195,134,122
194,134,123
193,133,122
191,134,123
191,134,122
180,133,124
158,128,130
157,128,130
156,128,130
155,128,131
154,129,130
153,129,130
151,129,129
150,129,130
149,129,130
148,129,129
147,129,130
147,129,130
146,129,129
145,130,129
143,129,130
139,129,130
128,127,131
122,126,131
120,126,130
112,125,131
105,124,131
98,124,132
100,121,138
97,122,136
77,123,128
50,125,128
37,126,130
40,126,130
40,126,131
38,124,132
35,126,129
40,125,130
43,124,131
39,125,131
38,126,129
45,125,130
36,124,131
38,124,132
39,126,131
40,124,132
48,118,131
56,112,132
54,111,132
56,109,133
47,112,130
41,117,128
41,117,130
43,117,128
41,117,128
39,118,128
44,116,130
43,115,130
33,122,128
32,121,128
31,122,126
27,124,126
26,124,127
27,124,127
30,124,126
29,126,125
207,144,114
206,144,114
206,144,114
206,144,114
206,144,114
208,143,114
205,144,114
204,144,114
204,144,114
204,144,114
204,143,115
207,142,115
209,141,116
207,142,115
203,143,114
202,144,114
203,143,114
203,143,114
202,143,114
203,143,115
202,143,114
202,143,115
202,143,115
202,142,115
202,142,115
202,142,115
204,141,116
204,141,116
205,140,116
205,140,116
205,141,116
206,139,117
210,137,117
215,136,117
217,135,117
218,135,117
216,135,117
216,134,117
216,134,117
216,134,117
215,135,117
215,134,117
215,134,118
214,134,118
213,133,118
214,132,119
213,132,119
212,133,118
212,132,119
212,131,120
212,132,120
211,131,120
211,131,120
211,130,121
210,130,121
209,130,121
209,130,121
208,131,121
207,132,121
206,132,121
205,133,121
204,132,121
200,135,120
197,135,119
197,136,120
195,136,120
195,135,120
194,136,120
195,134,121
196,134,122
194,133,123
193,133,122
191,134,122
190,134,122
185,134,123
161,130,129
157,129,130
156,129,130
155,130,130
154,128,130
153,129,130
151,129,129
150,129,130
149,129,130
148,129,130
147,129,130
146,129,130
146,129,130
146,129,130
143,129,130
140,129,130
130,129,130
123,127,131
116,125,130
110,127,130
108,124,132
99,122,136
100,121,139
93,124,134
86,124,130
68,123,128
52,126,127
40,126,130
38,125,131
37,125,131
33,125,129
38,126,129
40,127,130
35,126,130
38,125,129
46,126,130
39,124,132
39,125,132
39,127,131
46,123,133
53,113,132
57,112,132
56,110,132
48,113,130
40,116,129
34,120,127
31,121,127
38,118,129
43,117,129
36,120,129
37,120,129
36,120,128
30,123,128
34,122,127
31,122,125
29,123,124
31,122,126
28,123,128
27,125,126
27,126,127
207,144,114
206,144,113
206,144,114
205,145,114
206,144,114
207,143,114
205,144,114
204,144,114
204,144,114
204,144,115
205,143,115
207,142,115
209,142,115
206,142,115
203,144,114
202,144,114
203,143,114
203,143,115
202,143,114
203,143,115
202,143,114
202,143,115
202,143,115
202,142,115
202,142,115
203,142,115
203,142,115
204,141,116
206,140,116
205,141,116
204,141,116
206,140,117
208,137,117
214,136,117
217,135,117
217,135,117
216,134,117
216,134,117
217,134,117
216,134,117
215,134,117
215,135,117
214,134,118
214,134,118
214,133,118
214,132,119
213,132,119
212,133,118
212,132,119
212,131,120
212,131,120
211,132,120
211,131,120
211,130,121
210,130,121
209,130,121
209,130,121
208,131,121
206,131,121
206,132,121
205,133,121
203,133,121
199,135,120
197,136,119
196,136,120
195,136,120
195,136,120
194,135,120
195,134,121
195,133,123
194,133,123
193,134,123
191,134,122
190,134,122
187,134,123
164,130,128
156,129,130
156,130,130
155,130,130
154,129,130
153,129,130
152,129,130
151,129,130
149,129,130
148,129,130
148,130,130
147,129,130
146,129,130
146,130,130
143,129,130
139,129,130
129,128,130
125,126,132
111,124,131
104,124,133
100,124,136
95,124,135
91,125,133
90,125,131
91,123,131
84,121,129
75,124,127
65,125,127
46,125,131
33,126,131
40,125,129
55,123,129
43,125,130
34,126,130
37,126,130
42,124,132
36,124,132
38,125,131
39,125,132
43,124,132
43,120,131
53,112,131
51,113,131
43,116,130
42,117,131
42,116,129
46,115,129
42,116,129
40,118,129
33,121,126
41,117,128
35,119,129
30,122,128
29,123,127
29,124,125
28,124,125
34,122,126
27,124,128
24,125,128
27,125,126
207,144,114
206,144,113
205,145,113
205,144,114
205,144,114
207,143,114
205,144,114
204,144,114
204,144,115
205,143,114
205,143,115
206,143,115
207,142,115
207,142,115
203,143,114
203,144,115
203,144,115
203,144,114
202,143,114
203,144,115
202,143,114
202,143,115
202,142,115
201,142,115
202,142,115
203,142,115
203,141,115
204,141,116
206,140,116
205,141,116
205,141,116
205,140,117
208,138,117
214,136,117
218,136,117
217,135,117
216,134,117
216,134,117
217,134,117
216,134,117
215,134,117
215,135,117
214,134,117
214,134,118
214,133,118
214,133,118
214,132,119
212,133,118
212,132,119
212,131,120
212,131,120
211,132,120
211,131,121
210,131,121
210,130,121
209,130,121
209,131,121
207,132,121
207,132,121
206,132,121
205,133,121
203,134,120
198,136,120
197,136,120
196,136,120
195,136,120
194,136,120
194,136,120
194,135,121
195,133,122
194,133,122
193,134,122
191,134,122
190,135,123
186,134,123
162,129,129
156,129,130
156,130,130
154,130,130
154,129,130
153,128,130
152,129,130
151,129,130
151,129,130
149,130,130
148,130,130
147,129,130
147,130,130
146,129,130
143,129,130
140,129,130
129,127,131
118,126,133
103,125,133
96,126,133
93,126,133
91,126,132
90,125,131
90,126,130
92,121,131
83,118,131
79,119,131
63,122,129
37,124,130
33,125,131
35,125,130
38,123,130
39,124,131
36,125,130
38,125,130
44,125,133
38,125,132
37,124,132
39,125,131
44,122,133
47,118,132
55,113,132
53,113,130
41,117,128
46,115,131
56,111,134
52,112,131
40,117,128
36,120,127
33,122,126
36,120,127
31,122,127
30,122,126
27,124,126
29,124,126
27,124,125
30,124,125
28,124,126
25,125,127
29,124,127
207,144,113
206,144,114
205,145,113
205,144,113
205,144,114
206,144,113
206,144,114
204,144,114
205,144,114
205,144,115
205,143,115
205,143,115
205,142,115
206,142,115
202,144,114
203,144,114
203,144,115
203,143,114
202,143,114
203,143,115
202,143,115
202,143,114
202,143,115
202,143,115
202,142,115
203,142,115
203,141,115
204,141,116
205,140,116
206,141,116
205,141,116
206,139,116
208,138,117
214,135,117
217,135,117
216,135,117
216,134,117
216,134,117
217,134,117
216,135,117
215,135,117
214,134,117
214,134,117
214,134,118
214,133,118
214,133,118
213,132,119
212,133,119
212,132,119
212,131,120
212,131,120
211,132,120
211,131,120
211,131,120
210,131,121
209,130,121
209,131,121
207,131,121
206,131,121
205,131,121
205,133,121
202,134,120
198,136,120
197,136,120
196,136,120
195,136,120
194,136,120
194,136,120
194,136,120
194,135,122
194,134,122
193,134,122
191,134,122
190,135,123
179,133,125
158,129,129
157,129,130
156,129,130
155,129,130
154,129,130
153,128,130
152,129,130
151,130,130
151,130,130
150,130,130
149,130,130
149,130,130
148,130,130
146,130,130
143,128,130
139,128,130
133,128,131
124,127,131
122,126,132
113,126,132
96,124,131
91,127,131
92,126,131
85,125,132
76,123,132
72,124,131
55,124,131
38,125,131
33,125,130
34,125,130
34,126,129
45,121,130
56,120,131
52,124,126
41,125,128
41,125,132
36,125,131
36,124,130
46,119,131
52,117,133
52,114,132
57,111,133
52,113,131
38,119,127
39,118,128
39,117,130
37,119,128
37,118,127
34,121,125
34,121,127
34,122,126
31,123,126
31,123,127
25,125,128
26,125,127
27,124,127
27,124,127
26,124,129
25,125,126
31,124,125
206,144,113
206,144,114
205,145,113
205,145,114
205,144,114
205,144,114
206,144,114
205,144,114
205,144,114
206,143,114
205,143,115
205,143,114
205,143,114
205,143,115
202,144,114
203,144,114
203,144,114
203,144,115
203,143,115
203,143,115
202,144,115
202,143,115
202,143,115
201,142,115
202,143,115
203,142,115
203,142,116
204,141,116
205,141,116
206,140,116
205,140,116
206,139,116
208,138,117
214,136,117
217,136,117
215,135,117
215,134,117
216,134,117
217,135,117
216,134,117
215,135,117
215,134,117
214,134,117
214,134,118
214,133,118
214,132,119
213,132,119
212,133,119
212,132,119
213,132,120
212,131,120
211,132,120
211,131,121
211,131,121
210,130,121
209,130,121
209,130,121
207,131,121
207,132,121
206,132,121
204,133,121
200,135,120
197,136,120
197,136,120
196,137,120
195,137,120
194,136,120
194,136,120
194,135,121
194,135,122
194,134,122
192,133,122
191,134,123
191,134,123
178,133,125
157,129,130
157,129,130
156,130,129
155,130,130
154,129,130
153,129,130
152,129,130
151,130,129
150,130,130
150,130,130
149,130,129
148,130,130
149,130,130
145,130,129
142,129,130
139,128,130
134,128,130
125,126,130
121,126,131
104,123,131
86,123,130
79,125,132
74,127,131
67,129,130
67,129,131
69,129,131
50,127,131
39,124,131
37,125,131
37,126,130
39,126,129
41,122,132
42,122,134
39,124,130
36,126,129
38,126,131
34,126,131
36,125,131
44,121,131
52,114,131
55,111,131
54,111,131
45,117,129
37,119,127
33,121,127
34,120,126
31,123,127
37,121,127
35,121,125
35,121,127
30,123,126
33,123,125
28,125,125
24,125,127
22,126,127
27,124,128
27,124,128
25,125,128
28,124,126
30,124,125
206,145,114
205,145,113
205,145,114
205,144,114
205,144,114
205,144,114
206,144,114
205,144,115
206,144,115
206,143,115
206,143,115
205,143,115
204,144,115
205,143,115
202,144,114
203,144,114
203,143,114
203,144,115
203,143,115
203,143,115
202,144,115
203,143,115
202,143,115
202,143,115
202,143,115
203,142,115
203,142,116
204,141,116
205,141,116
205,141,116
205,141,116
206,139,117
208,138,117
213,136,117
217,136,117
215,135,117
215,135,118
216,135,117
217,135,117
216,134,117
215,135,117
214,134,117
214,134,117
214,134,117
213,133,118
213,132,119
213,132,119
212,133,119
212,132,119
213,132,120
212,131,120
211,131,120
211,131,120
211,131,121
210,130,121
209,130,121
208,131,121
207,132,121
207,132,121
206,132,121
203,133,120
199,136,120
197,135,120
197,136,120
195,137,120
194,137,120
194,136,120
194,136,120
194,135,121
194,134,122
193,135,122
192,134,122
191,134,123
190,134,122
181,133,124
158,129,130
157,129,130
155,129,130
154,129,130
154,129,130
153,129,130
152,129,130
151,130,129
149,130,130
149,129,130
149,130,130
148,130,130
148,130,130
145,129,130
142,128,130
139,128,130
132,127,130
125,126,130
120,125,131
101,125,130
78,126,130
70,125,132
70,127,131
71,130,129
73,130,130
73,129,130
55,128,130
41,125,131
40,126,130
39,125,130
44,125,130
58,126,130
57,127,131
43,126,129
40,125,131
39,125,131
35,126,131
36,125,130
37,126,130
50,118,131
50,113,130
52,112,130
46,115,129
41,119,127
33,121,127
30,122,126
28,123,127
29,123,127
32,122,125
32,122,125
27,124,126
26,125,126
28,125,125
25,126,125
25,126,127
26,125,126
26,124,126
25,125,127
28,124,127
27,124,126
206,144,114
205,145,113
205,145,114
205,144,114
205,145,114
205,145,113
206,144,114
206,144,114
206,144,115
206,143,115
206,143,115
205,143,114
203,144,114
204,143,114
202,144,114
203,143,114
203,143,114
203,144,115
202,143,114
202,143,114
202,143,115
202,143,115
203,143,115
202,143,115
202,142,115
202,142,115
203,142,115
204,141,116
205,141,116
205,141,116
205,141,116
206,140,117
208,138,117
214,136,117
217,136,116
215,135,117
214,135,117
216,135,117
216,135,117
216,134,117
215,134,117
215,135,117
214,134,117
214,134,117
214,133,118
214,132,119
213,133,119
212,133,119
212,132,120
212,131,120
212,131,120
211,131,120
211,130,120
211,130,121
210,130,121
209,130,121
208,130,121
207,132,121
206,133,121
206,133,121
203,134,120
198,137,120
197,136,120
196,136,119
195,137,120
194,137,119
194,136,120
194,136,120
195,135,121
195,134,122
193,135,122
192,134,122
191,134,122
190,134,122
174,132,126
156,129,130
156,129,130
155,129,130
154,129,130
153,129,130
153,129,130
152,128,130
150,130,130
149,129,130
148,130,129
149,130,130
148,130,130
148,130,130
145,130,130
142,129,130
138,128,131
128,128,131
123,126,130
120,126,130
103,124,129
95,123,132
95,126,133
89,128,130
84,129,129
79,128,129
78,128,129
60,128,129
43,126,130
37,125,130
41,126,130
40,123,131
62,126,130
58,127,129
44,126,129
40,125,131
41,124,132
37,125,131
36,125,131
49,118,133
53,114,132
45,116,129
47,115,129
46,116,128
38,120,127
34,122,127
32,121,127
27,123,127
26,124,127
31,123,125
31,123,125
29,124,125
30,124,126
26,125,125
26,125,126
25,125,127
26,125,126
26,124,127
25,125,128
24,125,128
25,125,126
205,145,113
206,144,114
205,145,114
205,144,114
205,145,113
205,145,113
206,144,114
206,144,114
205,144,114
206,143,115
206,143,115
204,144,114
203,145,114
203,145,114
202,144,114
203,143,114
203,143,114
202,143,114
202,143,114
202,144,115
202,144,114
202,143,115
202,143,115
202,143,115
202,143,115
203,142,115
203,142,115
204,142,116
205,141,116
205,140,116
204,141,116
205,140,116
208,138,117
214,136,117
216,136,117
214,135,117
214,135,118
216,135,117
216,135,117
216,134,117
215,134,117
214,135,117
214,134,117
214,134,117
214,133,118
214,133,118
213,132,119
213,132,119
212,132,119
212,131,120
212,132,120
211,131,120
211,131,121
211,130,121
210,130,121
209,131,121
208,131,121
207,132,121
207,132,121
206,132,121
203,134,120
197,137,119
196,138,119
195,138,119
195,137,119
194,137,120
194,135,120
194,135,121
194,134,121
195,134,122
193,134,122
192,134,122
191,134,122
188,135,123
164,131,128
156,129,130
155,129,130
155,129,130
155,129,130
154,129,130
152,129,130
152,129,130
151,130,129
150,130,129
148,129,129
147,129,130
147,129,129
148,130,130
145,130,130
141,129,130
139,128,130
133,126,131
124,125,131
120,126,131
110,125,132
101,121,137
94,125,133
90,127,129
92,123,130
87,121,131
83,120,130
75,121,130
56,126,130
42,125,129
43,125,130
50,125,130
57,124,132
47,124,130
44,126,129
41,126,130
41,125,131
38,125,132
38,125,131
43,124,131
45,120,130
44,118,129
46,116,129
46,117,128
38,119,126
36,120,128
35,121,127
31,123,125
27,125,127
25,126,127
29,124,126
29,124,126
26,125,126
29,124,125
31,123,127
24,125,127
24,125,127
25,126,127
26,125,130
25,126,128
25,126,125
205,145,113
205,145,113
205,145,114
205,145,113
205,145,113
204,145,114
205,144,114
206,144,115
205,144,114
205,144,114
207,143,114
203,144,114
202,145,114
202,144,114
202,144,114
202,144,114
203,144,115
203,143,114
202,143,114
202,144,115
202,144,114
202,143,115
202,143,115
202,143,115
202,143,115
203,142,115
203,142,115
204,141,115
205,141,116
205,141,116
204,141,116
205,140,117
208,137,117
214,136,117
216,136,117
213,136,118
214,135,118
216,135,118
216,135,117
216,134,117
216,134,117
215,134,117
214,134,117
214,134,118
214,134,118
214,133,118
213,132,119
213,131,119
212,132,120
212,131,120
212,131,120
211,131,120
211,131,121
211,130,121
210,130,121
210,131,121
208,131,121
207,132,121
206,132,121
205,132,121
202,134,120
197,136,120
196,138,119
195,138,119
195,137,119
195,136,120
194,136,120
194,135,121
194,135,122
195,134,122
193,134,122
192,134,122
191,134,122
185,134,123
160,130,129
156,129,130
155,129,130
155,129,130
154,129,130
153,129,130
153,129,130
152,129,130
151,129,130
150,130,129
148,130,129
147,129,130
146,130,129
146,130,129
145,130,130
142,130,130
139,129,130
133,127,131
119,125,133
107,125,134
99,125,133
93,127,134
94,126,131
91,124,129
83,119,130
73,120,131
74,120,131
75,119,132
78,119,134
69,122,130
57,123,129
60,123,129
63,121,130
63,119,129
59,119,129
50,122,129
48,124,129
38,124,131
40,125,131
44,122,132
51,117,133
46,116,130
53,112,131
55,113,130
42,117,127
43,116,129
36,121,127
28,124,126
25,125,126
28,124,127
32,122,125
31,123,125
28,124,126
28,124,125
30,124,125
26,125,126
23,126,127
22,126,127
23,126,129
25,126,128
24,126,127
205,145,113
205,145,114
204,145,114
204,145,114
204,145,114
204,145,114
205,144,114
206,144,114
205,144,114
205,144,114
206,144,114
203,144,114
202,145,114
202,144,114
202,144,114
203,143,114
203,144,115
203,144,115
202,144,115
202,144,114
202,144,114
202,143,115
202,143,115
202,143,115
202,143,115
203,142,115
203,142,115
204,141,115
205,141,115
205,141,115
204,141,115
205,140,116
208,138,117
214,136,117
216,136,117
213,136,118
214,135,118
216,135,118
216,135,117
216,135,117
216,134,117
215,135,117
214,135,117
214,134,118
214,134,118
214,133,118
213,132,119
213,132,119
212,131,120
212,131,120
212,131,120
211,131,120
211,131,120
211,130,121
210,130,121
210,131,121
208,131,121
207,132,121
206,132,121
206,132,121
201,135,119
197,137,119
196,137,120
196,137,120
195,137,120
194,136,120
195,136,120
195,135,121
195,135,122
196,133,122
193,134,122
192,134,122
191,135,122
174,132,126
158,129,129
157,129,130
156,129,129
155,130,130
154,129,130
153,129,130
152,130,130
152,129,130
150,129,130
149,129,130
147,129,130
147,130,130
146,130,129
146,130,129
145,129,130
141,129,130
140,129,130
132,127,130
121,126,131
114,127,131
104,126,131
92,126,132
97,121,132
90,121,130
74,121,129
67,124,129
67,124,130
71,122,130
70,121,133
73,123,130
74,119,130
65,123,129
63,121,130
68,118,130
57,121,128
57,121,127
55,123,126
51,124,127
47,125,130
45,122,132
49,117,134
49,116,130
61,107,134
58,109,132
41,117,128
40,117,130
33,121,127
27,124,127
26,124,128
28,124,127
30,124,124
31,124,125
29,124,126
26,125,125
25,126,125
27,126,125
24,125,126
23,126,127
24,126,128
27,126,127
24,126,126
205,145,113
205,145,114
204,145,114
204,145,113
204,145,114
204,145,114
204,145,114
206,144,114
205,144,114
204,144,114
205,144,115
203,144,114
202,145,114
202,144,114
202,144,114
202,144,114
203,144,115
202,143,114
202,143,114
202,144,115
202,144,115
202,143,115
202,143,115
202,143,115
202,143,115
203,142,115
203,142,115
204,141,116
205,141,116
205,141,115
204,141,116
205,140,116
209,138,117
213,137,117
215,136,118
213,136,118
214,135,118
216,135,118
215,136,117
215,136,117
216,135,117
215,135,117
214,135,117
213,134,117
214,133,118
213,132,119
214,132,119
213,133,118
212,133,119
212,131,120
212,131,120
211,131,120
211,131,120
210,131,121
210,130,121
209,130,121
208,131,121
207,132,121
206,132,121
205,133,121
200,136,120
197,137,119
196,136,119
196,136,120
196,136,120
195,137,120
194,136,120
196,135,121
196,134,122
196,133,122
193,134,122
193,134,122
190,136,123
164,130,128
158,129,130
157,130,130
155,129,130
155,129,130
154,129,130
153,129,130
152,129,130
151,129,129
151,130,129
149,130,129
148,130,130
147,130,130
146,130,130
146,130,130
145,130,130
141,130,129
138,129,130
131,127,130
123,126,131
115,127,130
99,124,130
92,125,132
96,121,133
92,120,131
76,122,129
69,125,128
70,123,129
70,124,129
70,125,130
76,122,129
76,116,130
66,121,130
69,121,130
66,119,129
53,123,127
56,122,126
52,124,125
58,123,125
59,120,128
44,122,129
32,125,131
48,117,132
54,114,131
49,115,128
46,115,128
38,118,128
31,121,126
30,123,127
36,120,127
28,124,125
26,126,125
28,125,125
29,125,126
25,126,126
25,126,126
32,123,125
27,124,125
24,125,126
30,125,127
28,126,126
25,126,125
206,144,114
205,145,114
204,145,114
204,145,113
204,145,113
204,145,114
205,144,114
206,144,114
205,144,115
203,144,114
